date,location,hosp_patients,total_beds,icu_patients,total_resp,used_beds,used_resp
2021-01-09,dolnośląskie,1085.735,2345,117,186,46.3,62.9
2021-01-09,kujawsko-pomorskie,1235.836,1919,114,168,64.4,67.9
2021-01-09,lubelskie,1150.146,2242,112,227,51.3,49.3
2021-01-09,lubuskie,493.69599999999997,1102,43,77,44.8,55.8
2021-01-09,mazowieckie,2363.904,4104,275,421,57.6,65.3
2021-01-09,małopolskie,836.9760000000001,2256,102,231,37.1,44.2
2021-01-09,opolskie,364.971,1011,29,73,36.1,39.7
2021-01-09,podkarpackie,615.612,1769,75,170,34.8,44.1
2021-01-09,podlaskie,562.549,1417,58,125,39.7,46.4
2021-01-09,polska,16391.592,32523,1586,2955,50.4,53.7
2021-01-09,pomorskie,1111.682,1859,91,131,59.8,69.5
2021-01-09,warmińsko-mazurskie,766.488,1172,69,119,65.4,58.0
2021-01-09,wielkopolskie,1429.178,2378,110,230,60.1,47.8
2021-01-09,zachodniopomorskie,982.368,1516,102,121,64.8,84.3
2021-01-09,łódzkie,1265.103,2709,104,270,46.7,38.5
2021-01-09,śląskie,1562.7120000000002,3496,147,296,44.7,49.7
2021-01-09,świętokrzyskie,561.196,1228,38,110,45.7,34.5
2021-01-10,dolnośląskie,1113.875,2345,115,186,47.5,61.8
2021-01-10,kujawsko-pomorskie,1270.378,1919,126,168,66.2,75.0
2021-01-10,lubelskie,1151.025,2235,102,227,51.5,44.9
2021-01-10,lubuskie,524.552,1102,45,77,47.6,58.4
2021-01-10,mazowieckie,2385.6180000000004,4099,272,421,58.2,64.6
2021-01-10,małopolskie,859.5360000000001,2256,102,231,38.1,44.2
2021-01-10,opolskie,322.12699999999995,923,33,73,34.9,45.2
2021-01-10,podkarpackie,636.12,1767,79,171,36.0,46.2
2021-01-10,podlaskie,583.804,1417,61,123,41.2,49.6
2021-01-10,polska,16693.631999999998,32352,1606,2943,51.6,54.6
2021-01-10,pomorskie,1120.9769999999999,1859,76,131,60.3,58.0
2021-01-10,warmińsko-mazurskie,802.525,1175,89,122,68.3,73.0
2021-01-10,wielkopolskie,1437.296,2296,114,225,62.6,50.7
2021-01-10,zachodniopomorskie,1006.6240000000001,1516,105,121,66.4,86.8
2021-01-10,łódzkie,1324.1530000000002,2719,109,261,48.7,41.8
2021-01-10,śląskie,1601.168,3496,149,296,45.8,50.3
2021-01-10,świętokrzyskie,540.32,1228,29,110,44.0,26.4
2021-01-11,dolnośląskie,1075.8419999999999,2349,111,184,45.8,60.3
2021-01-11,kujawsko-pomorskie,1256.472,1939,125,172,64.8,72.7
2021-01-11,lubelskie,1164.464,2248,116,227,51.8,51.1
2021-01-11,lubuskie,528.96,1102,59,77,48.0,76.6
2021-01-11,mazowieckie,2402.531,4079,278,421,58.9,66.0
2021-01-11,małopolskie,868.14,2226,98,231,39.0,42.4
2021-01-11,opolskie,316.589,923,33,73,34.3,45.2
2021-01-11,podkarpackie,675.845,1711,81,171,39.5,47.4
2021-01-11,podlaskie,624.96,1260,58,121,49.6,47.9
2021-01-11,polska,16808.872,32078,1637,2948,52.4,55.5
2021-01-11,pomorskie,1132.77,1857,92,129,61.0,71.3
2021-01-11,warmińsko-mazurskie,809.2860000000001,1178,78,122,68.7,63.9
2021-01-11,wielkopolskie,1457.96,2296,116,225,63.5,51.6
2021-01-11,zachodniopomorskie,1026.3319999999999,1516,102,121,67.7,84.3
2021-01-11,łódzkie,1350.846,2718,111,268,49.7,41.4
2021-01-11,śląskie,1586.08,3448,147,296,46.0,49.7
2021-01-11,świętokrzyskie,531.7239999999999,1228,32,110,43.3,29.1
2021-01-12,dolnośląskie,1045.87,2345,107,182,44.6,58.8
2021-01-12,kujawsko-pomorskie,1243.54,1940,131,172,64.1,76.2
2021-01-12,lubelskie,1161.503,2273,107,227,51.1,47.1
2021-01-12,lubuskie,523.45,1102,55,77,47.5,71.4
2021-01-12,mazowieckie,2385.76,4030,274,423,59.2,64.8
2021-01-12,małopolskie,868.14,2226,98,231,39.0,42.4
2021-01-12,opolskie,313.82,923,32,73,34.0,43.8
2021-01-12,podkarpackie,660.911,1699,75,171,38.9,43.9
2021-01-12,podlaskie,607.42,1255,55,120,48.4,45.8
2021-01-12,polska,16559.942,31969,1611,2949,51.8,54.6
2021-01-12,pomorskie,1101.201,1857,85,130,59.3,65.4
2021-01-12,warmińsko-mazurskie,774.576,1188,74,122,65.2,60.7
2021-01-12,wielkopolskie,1423.52,2296,122,225,62.0,54.2
2021-01-12,zachodniopomorskie,1033.912,1516,99,121,68.2,81.8
2021-01-12,łódzkie,1330.35,2715,110,269,49.0,40.9
2021-01-12,śląskie,1558.18,3380,147,296,46.1,49.7
2021-01-12,świętokrzyskie,529.992,1224,40,110,43.3,36.4
2021-01-13,dolnośląskie,1033.0,2066,113,166,50.0,68.1
2021-01-13,kujawsko-pomorskie,1255.18,1940,131,172,64.7,76.2
2021-01-13,lubelskie,1143.576,2269,111,227,50.4,48.9
2021-01-13,lubuskie,511.328,1102,64,77,46.4,83.1
2021-01-13,mazowieckie,2303.46,4020,265,420,57.3,63.1
2021-01-13,małopolskie,845.88,2226,87,231,38.0,37.7
2021-01-13,opolskie,298.12899999999996,923,34,73,32.3,46.6
2021-01-13,podkarpackie,652.575,1695,72,171,38.5,42.1
2021-01-13,podlaskie,567.712,1256,59,121,45.2,48.8
2021-01-13,polska,16256.97,31690,1630,2946,51.3,55.3
2021-01-13,pomorskie,1098.078,1858,87,131,59.1,66.4
2021-01-13,warmińsko-mazurskie,748.44,1188,80,122,63.0,65.6
2021-01-13,wielkopolskie,1409.744,2296,129,225,61.4,57.3
2021-01-13,zachodniopomorskie,1013.32,1540,101,131,65.8,77.1
2021-01-13,łódzkie,1323.234,2706,108,273,48.9,39.6
2021-01-13,śląskie,1517.62,3380,151,296,44.9,51.0
2021-01-13,świętokrzyskie,530.425,1225,38,110,43.3,34.5
2021-01-14,dolnośląskie,1037.894,2101,113,167,49.4,67.7
2021-01-14,kujawsko-pomorskie,1233.27,1930,129,172,63.9,75.0
2021-01-14,lubelskie,1127.693,2269,108,227,49.7,47.6
2021-01-14,lubuskie,506.92,1102,64,77,46.0,83.1
2021-01-14,mazowieckie,2274.8520000000003,3882,260,420,58.6,61.9
2021-01-14,małopolskie,872.5920000000001,2226,88,231,39.2,38.1
2021-01-14,opolskie,303.667,923,33,73,32.9,45.2
2021-01-14,podkarpackie,656.084,1628,75,174,40.3,43.1
2021-01-14,podlaskie,578.8860000000001,1253,59,118,46.2,50.0
2021-01-14,polska,16075.71,31521,1628,2948,51.0,55.2
2021-01-14,pomorskie,1100.528,1859,95,132,59.2,72.0
2021-01-14,warmińsko-mazurskie,744.8760000000001,1188,77,122,62.7,63.1
2021-01-14,wielkopolskie,1375.3039999999999,2296,129,225,59.9,57.3
2021-01-14,zachodniopomorskie,1002.5399999999998,1540,95,131,65.1,72.5
2021-01-14,łódzkie,1305.915,2715,113,273,48.1,41.4
2021-01-14,śląskie,1463.54,3380,148,296,43.3,50.0
2021-01-14,świętokrzyskie,498.974,1229,42,110,40.6,38.2
2021-01-15,dolnośląskie,1014.7829999999999,2101,110,167,48.3,65.9
2021-01-15,kujawsko-pomorskie,1244.85,1930,130,172,64.5,75.6
2021-01-15,lubelskie,1115.85,2150,110,222,51.9,49.5
2021-01-15,lubuskie,492.594,1102,61,77,44.7,79.2
2021-01-15,mazowieckie,2161.125,3825,254,409,56.5,62.1
2021-01-15,małopolskie,869.164,2206,92,227,39.4,40.5
2021-01-15,opolskie,302.74399999999997,923,23,73,32.8,31.5
2021-01-15,podkarpackie,648.7399999999999,1630,71,172,39.8,41.3
2021-01-15,podlaskie,600.846,1257,64,122,47.8,52.5
2021-01-15,polska,15899.76,31176,1608,2925,51.0,55.0
2021-01-15,pomorskie,1109.156,1861,100,134,59.6,74.6
2021-01-15,warmińsko-mazurskie,774.576,1188,78,122,65.2,63.9
2021-01-15,wielkopolskie,1365.6,2276,126,225,60.0,56.0
2021-01-15,zachodniopomorskie,980.98,1540,95,131,63.7,72.5
2021-01-15,łódzkie,1261.876,2651,116,274,47.6,42.3
2021-01-15,śląskie,1420.2839999999999,3334,137,288,42.6,47.6
2021-01-15,świętokrzyskie,520.466,1202,41,110,43.3,37.3
2021-01-16,dolnośląskie,1006.3789999999999,2101,113,166,47.9,68.1
2021-01-16,kujawsko-pomorskie,1200.46,1930,128,172,62.2,74.4
2021-01-16,lubelskie,1098.65,2150,114,222,51.1,51.4
2021-01-16,lubuskie,493.37,958,61,77,51.5,79.2
2021-01-16,mazowieckie,2134.35,3825,260,409,55.8,63.6
2021-01-16,małopolskie,860.34,2206,97,227,39.0,42.7
2021-01-16,opolskie,302.74399999999997,923,23,73,32.8,31.5
2021-01-16,podkarpackie,660.1560000000001,1626,63,170,40.6,37.1
2021-01-16,podlaskie,548.488,1258,69,123,43.6,56.1
2021-01-16,polska,15625.008,31002,1617,2906,50.4,55.6
2021-01-16,pomorskie,1076.7,1850,89,132,58.2,67.4
2021-01-16,warmińsko-mazurskie,785.2679999999999,1188,79,122,66.1,64.8
2021-01-16,wielkopolskie,1365.6,2276,126,225,60.0,56.0
2021-01-16,zachodniopomorskie,926.2819999999999,1526,99,131,60.7,75.6
2021-01-16,łódzkie,1243.319,2651,118,259,46.9,45.6
2021-01-16,śląskie,1420.2839999999999,3334,137,288,42.6,47.6
2021-01-16,świętokrzyskie,512.4,1200,41,110,42.7,37.3
2021-01-17,dolnośląskie,995.8739999999999,2101,111,166,47.4,66.9
2021-01-17,kujawsko-pomorskie,1219.76,1930,124,172,63.2,72.1
2021-01-17,lubelskie,1109.4,2150,107,222,51.6,48.2
2021-01-17,lubuskie,500.0760000000001,958,63,77,52.2,81.8
2021-01-17,mazowieckie,2145.825,3825,260,409,56.1,63.6
2021-01-17,małopolskie,897.8420000000001,2206,98,227,40.7,43.2
2021-01-17,opolskie,308.282,923,30,73,33.4,41.1
2021-01-17,podkarpackie,660.562,1627,66,170,40.6,38.8
2021-01-17,podlaskie,566.1,1258,65,123,45.0,52.8
2021-01-17,polska,15716.493,30999,1616,2904,50.7,55.6
2021-01-17,pomorskie,1113.0,1855,92,133,60.0,69.2
2021-01-17,warmińsko-mazurskie,750.816,1188,86,128,63.2,67.2
2021-01-17,wielkopolskie,1325.7419999999997,2274,123,225,58.3,54.7
2021-01-17,zachodniopomorskie,941.5419999999999,1526,99,131,61.7,75.6
2021-01-17,łódzkie,1245.5,2650,114,262,47.0,43.5
2021-01-17,śląskie,1414.4,3328,135,276,42.5,48.9
2021-01-17,świętokrzyskie,522.0,1200,43,110,43.5,39.1
2021-01-18,dolnośląskie,995.8120000000001,2066,107,163,48.2,65.6
2021-01-18,kujawsko-pomorskie,1219.76,1930,124,172,63.2,72.1
2021-01-18,lubelskie,1102.95,2150,104,221,51.3,47.1
2021-01-18,lubuskie,489.538,958,61,77,51.1,79.2
2021-01-18,mazowieckie,2153.475,3825,252,409,56.3,61.6
2021-01-18,małopolskie,894.9709999999999,2167,98,218,41.3,45.0
2021-01-18,opolskie,303.667,923,29,73,32.9,39.7
2021-01-18,podkarpackie,675.648,1632,70,170,41.4,41.2
2021-01-18,podlaskie,578.8860000000001,1253,62,118,46.2,52.5
2021-01-18,polska,15674.145999999999,30794,1584,2887,50.9,54.9
2021-01-18,pomorskie,1086.25,1738,87,129,62.5,67.4
2021-01-18,warmińsko-mazurskie,746.064,1188,82,128,62.8,64.1
2021-01-18,wielkopolskie,1313.06,2260,123,227,58.1,54.2
2021-01-18,zachodniopomorskie,940.0160000000001,1526,100,131,61.6,76.3
2021-01-18,łódzkie,1233.036,2646,109,265,46.6,41.1
2021-01-18,śląskie,1431.04,3328,141,276,43.0,51.1
2021-01-18,świętokrzyskie,505.68,1204,35,110,42.0,31.8
2021-01-19,dolnośląskie,985.4820000000001,2066,109,165,47.7,66.1
2021-01-19,kujawsko-pomorskie,1196.6,1930,122,172,62.0,70.9
2021-01-19,lubelskie,1107.25,2150,106,221,51.5,48.0
2021-01-19,lubuskie,455.05,958,57,81,47.5,70.4
2021-01-19,mazowieckie,2103.75,3825,248,409,55.0,60.6
2021-01-19,małopolskie,873.012,2188,95,218,39.9,43.6
2021-01-19,opolskie,275.05400000000003,923,28,73,29.8,38.4
2021-01-19,podkarpackie,684.342,1653,75,170,41.4,44.1
2021-01-19,podlaskie,580.399,1259,72,124,46.1,58.1
2021-01-19,polska,15337.763,30737,1581,2889,49.9,54.7
2021-01-19,pomorskie,1074.5839999999998,1736,91,126,61.9,72.2
2021-01-19,warmińsko-mazurskie,722.304,1188,85,131,60.8,64.9
2021-01-19,wielkopolskie,1261.08,2260,116,222,55.8,52.3
2021-01-19,zachodniopomorskie,924.7560000000001,1526,96,131,60.6,73.3
2021-01-19,łódzkie,1220.604,2642,106,260,46.2,40.8
2021-01-19,śląskie,1371.9,3228,141,276,42.5,51.1
2021-01-19,świętokrzyskie,491.64,1205,34,110,40.8,30.9
2021-01-20,dolnośląskie,968.538,2022,110,166,47.9,66.3
2021-01-20,kujawsko-pomorskie,1163.79,1930,117,172,60.3,68.0
2021-01-20,lubelskie,1064.25,2150,106,221,49.5,48.0
2021-01-20,lubuskie,456.214,979,58,81,46.6,71.6
2021-01-20,mazowieckie,2062.304,3791,241,408,54.4,59.1
2021-01-20,małopolskie,859.1080000000001,2164,102,218,39.7,46.8
2021-01-20,opolskie,275.268,791,31,62,34.8,50.0
2021-01-20,podkarpackie,686.7409999999999,1639,82,169,41.9,48.5
2021-01-20,podlaskie,527.521,1259,69,124,41.9,55.6
2021-01-20,polska,14915.966999999999,30503,1597,2884,48.9,55.4
2021-01-20,pomorskie,1023.682,1738,87,128,58.9,68.0
2021-01-20,warmińsko-mazurskie,709.2360000000001,1188,87,131,59.7,66.4
2021-01-20,wielkopolskie,1256.56,2260,129,222,55.6,58.1
2021-01-20,zachodniopomorskie,861.273,1519,97,131,56.7,74.0
2021-01-20,łódzkie,1185.228,2628,115,265,45.1,43.4
2021-01-20,śląskie,1342.8480000000002,3228,127,276,41.6,46.0
2021-01-20,świętokrzyskie,489.23400000000004,1217,39,110,40.2,35.5
2021-01-21,dolnośląskie,941.052,1977,111,160,47.6,69.4
2021-01-21,kujawsko-pomorskie,1125.19,1930,116,172,58.3,67.4
2021-01-21,lubelskie,1064.25,2150,106,221,49.5,48.0
2021-01-21,lubuskie,437.80600000000004,958,52,77,45.7,67.5
2021-01-21,mazowieckie,1986.484,3791,242,408,52.4,59.3
2021-01-21,małopolskie,874.752,2144,92,213,40.8,43.2
2021-01-21,opolskie,278.036,781,28,62,35.6,45.2
2021-01-21,podkarpackie,677.625,1625,62,169,41.7,36.7
2021-01-21,podlaskie,527.513,1253,62,118,42.1,52.5
2021-01-21,polska,14672.22,30252,1490,2854,48.5,52.2
2021-01-21,pomorskie,1030.634,1738,82,128,59.3,64.1
2021-01-21,warmińsko-mazurskie,703.888,1189,87,131,59.2,66.4
2021-01-21,wielkopolskie,1220.944,2228,112,218,54.8,51.4
2021-01-21,zachodniopomorskie,826.3359999999999,1519,87,131,54.4,66.4
2021-01-21,łódzkie,1164.534,2499,100,260,46.6,38.5
2021-01-21,śląskie,1323.971,3253,122,276,40.7,44.2
2021-01-21,świętokrzyskie,472.19599999999997,1217,29,110,38.8,26.4
2021-01-22,dolnośląskie,942.8159999999999,1932,114,159,48.8,71.7
2021-01-22,kujawsko-pomorskie,1086.59,1930,118,172,56.3,68.6
2021-01-22,lubelskie,1026.018,2142,111,221,47.9,50.2
2021-01-22,lubuskie,453.13399999999996,958,48,77,47.3,62.3
2021-01-22,mazowieckie,1978.902,3791,232,408,52.2,56.9
2021-01-22,małopolskie,851.72,2140,84,213,39.8,39.4
2021-01-22,opolskie,278.88199999999995,779,28,62,35.8,45.2
2021-01-22,podkarpackie,700.2079999999999,1636,68,171,42.8,39.8
2021-01-22,podlaskie,532.525,1253,62,118,42.5,52.5
2021-01-22,polska,14541.458,30169,1474,2860,48.2,51.5
2021-01-22,pomorskie,1030.634,1738,82,128,59.3,64.1
2021-01-22,warmińsko-mazurskie,701.51,1189,83,131,59.0,63.4
2021-01-22,wielkopolskie,1227.0919999999999,2207,109,218,55.6,50.0
2021-01-22,zachodniopomorskie,826.3359999999999,1519,85,131,54.4,64.9
2021-01-22,łódzkie,1130.235,2495,101,265,45.3,38.1
2021-01-22,śląskie,1323.971,3253,122,276,40.7,44.2
2021-01-22,świętokrzyskie,451.41799999999995,1207,27,110,37.4,24.5
2021-01-23,dolnośląskie,911.9040000000001,1932,114,158,47.2,72.2
2021-01-23,kujawsko-pomorskie,1086.59,1930,118,172,56.3,68.6
2021-01-23,lubelskie,1057.702,2078,105,223,50.9,47.1
2021-01-23,lubuskie,439.722,958,35,77,45.9,45.5
2021-01-23,mazowieckie,2009.23,3791,235,408,53.0,57.6
2021-01-23,małopolskie,837.3919999999999,2104,95,213,39.8,44.6
2021-01-23,opolskie,278.88199999999995,779,28,62,35.8,45.2
2021-01-23,podkarpackie,677.5779999999999,1621,74,177,41.8,41.8
2021-01-23,podlaskie,536.284,1253,55,118,42.8,46.6
2021-01-23,polska,14390.11,29855,1485,2864,48.2,51.9
2021-01-23,pomorskie,1032.4129999999998,1741,90,133,59.3,67.7
2021-01-23,warmińsko-mazurskie,678.9190000000001,1189,89,131,57.1,67.9
2021-01-23,wielkopolskie,1218.2640000000001,2207,111,218,55.2,50.9
2021-01-23,zachodniopomorskie,785.536,1444,88,131,54.4,67.2
2021-01-23,łódzkie,1130.235,2495,101,265,45.3,38.1
2021-01-23,śląskie,1256.652,3126,116,270,40.2,43.0
2021-01-23,świętokrzyskie,457.453,1207,31,108,37.9,28.7
2021-01-24,dolnośląskie,921.5640000000001,1932,114,159,47.7,71.7
2021-01-24,kujawsko-pomorskie,1103.96,1930,121,172,57.2,70.3
2021-01-24,lubelskie,1088.872,2078,118,223,52.4,52.9
2021-01-24,lubuskie,436.848,958,30,77,45.6,39.0
2021-01-24,mazowieckie,2013.021,3791,241,408,53.1,59.1
2021-01-24,małopolskie,836.5959999999999,2102,87,213,39.8,40.8
2021-01-24,opolskie,277.324,779,28,62,35.6,45.2
2021-01-24,podkarpackie,690.4590000000001,1617,73,171,42.7,42.7
2021-01-24,podlaskie,532.525,1253,62,118,42.5,52.5
2021-01-24,polska,14507.805,29913,1463,2854,48.5,51.3
2021-01-24,pomorskie,1048.082,1741,89,133,60.2,66.9
2021-01-24,warmińsko-mazurskie,689.62,1189,86,131,58.0,65.6
2021-01-24,wielkopolskie,1218.2640000000001,2207,111,218,55.2,50.9
2021-01-24,zachodniopomorskie,805.752,1444,84,131,55.8,64.1
2021-01-24,łódzkie,1133.194,2558,89,258,44.3,34.5
2021-01-24,śląskie,1247.274,3126,108,270,39.9,40.0
2021-01-24,świętokrzyskie,469.912,1208,22,110,38.9,20.0
2021-01-25,dolnośląskie,913.8359999999999,1932,110,157,47.3,70.1
2021-01-25,kujawsko-pomorskie,1119.7859999999998,1934,118,172,57.9,68.6
2021-01-25,lubelskie,1082.638,2078,111,223,52.1,49.8
2021-01-25,lubuskie,450.26,958,42,77,47.0,54.5
2021-01-25,mazowieckie,2050.835,3763,246,406,54.5,60.6
2021-01-25,małopolskie,864.3330000000001,2103,95,213,41.1,44.6
2021-01-25,opolskie,281.248,748,26,64,37.6,40.6
2021-01-25,podkarpackie,723.125,1625,76,170,44.5,44.7
2021-01-25,podlaskie,576.38,1253,59,118,46.0,50.0
2021-01-25,polska,14589.768,29654,1449,2839,49.2,51.0
2021-01-25,pomorskie,1048.59,1719,82,132,61.0,62.1
2021-01-25,warmińsko-mazurskie,665.84,1189,82,129,56.0,63.6
2021-01-25,wielkopolskie,1165.545,2195,95,217,53.1,43.8
2021-01-25,zachodniopomorskie,831.7440000000001,1444,88,131,57.6,67.2
2021-01-25,łódzkie,1086.878,2459,88,265,44.2,33.2
2021-01-25,śląskie,1264.505,3047,99,255,41.5,38.8
2021-01-25,świętokrzyskie,474.351,1207,32,110,39.3,29.1
2021-01-26,dolnośląskie,893.158,1834,100,153,48.7,65.4
2021-01-26,kujawsko-pomorskie,1057.8980000000001,1934,122,172,54.7,70.9
2021-01-26,lubelskie,1049.39,2078,103,223,50.5,46.2
2021-01-26,lubuskie,433.97399999999993,958,41,77,45.3,53.2
2021-01-26,mazowieckie,1973.384,3766,236,407,52.4,58.0
2021-01-26,małopolskie,859.02,2085,92,212,41.2,43.4
2021-01-26,opolskie,281.248,748,26,64,37.6,40.6
2021-01-26,podkarpackie,698.0679999999999,1631,78,170,42.8,45.9
2021-01-26,podlaskie,570.115,1253,60,118,45.5,50.8
2021-01-26,polska,14128.723999999998,29558,1414,2847,47.8,49.7
2021-01-26,pomorskie,1005.7209999999999,1679,76,132,59.9,57.6
2021-01-26,warmińsko-mazurskie,650.565,1185,81,139,54.9,58.3
2021-01-26,wielkopolskie,1118.978,2177,96,217,51.4,44.2
2021-01-26,zachodniopomorskie,797.0880000000001,1444,83,131,55.2,63.4
2021-01-26,łódzkie,1034.586,2499,93,265,41.4,35.1
2021-01-26,śląskie,1227.3239999999998,3076,93,257,39.9,36.2
2021-01-26,świętokrzyskie,472.29,1211,34,110,39.0,30.9
2021-01-27,dolnośląskie,885.6540000000001,1782,101,150,49.7,67.3
2021-01-27,kujawsko-pomorskie,1052.096,1934,121,172,54.4,70.3
2021-01-27,lubelskie,1064.952,2113,103,223,50.4,46.2
2021-01-27,lubuskie,428.22600000000006,958,43,77,44.7,55.8
2021-01-27,mazowieckie,1995.525,3801,232,406,52.5,57.1
2021-01-27,małopolskie,837.288,2088,97,212,40.1,45.8
2021-01-27,opolskie,279.752,748,26,64,37.4,40.6
2021-01-27,podkarpackie,662.596,1628,75,170,40.7,44.1
2021-01-27,podlaskie,536.284,1253,54,118,42.8,45.8
2021-01-27,polska,13951.135,29495,1408,2843,47.3,49.5
2021-01-27,pomorskie,1005.7209999999999,1679,76,132,59.9,57.6
2021-01-27,warmińsko-mazurskie,650.565,1185,81,139,54.9,58.3
2021-01-27,wielkopolskie,1097.208,2177,92,217,50.4,42.4
2021-01-27,zachodniopomorskie,769.302,1422,77,131,54.1,58.8
2021-01-27,łódzkie,1045.5,2460,96,265,42.5,36.2
2021-01-27,śląskie,1196.851,3061,97,257,39.1,37.7
2021-01-27,świętokrzyskie,432.954,1206,37,110,35.9,33.6
2021-01-28,dolnośląskie,871.1959999999999,1732,105,150,50.3,70.0
2021-01-28,kujawsko-pomorskie,1098.512,1934,126,172,56.8,73.3
2021-01-28,lubelskie,1064.952,2113,103,223,50.4,46.2
2021-01-28,lubuskie,410.02399999999994,958,44,77,42.8,57.1
2021-01-28,mazowieckie,1980.3210000000001,3801,243,407,52.1,59.7
2021-01-28,małopolskie,805.582,2087,96,212,38.6,45.3
2021-01-28,opolskie,278.25600000000003,748,31,64,37.2,48.4
2021-01-28,podkarpackie,661.9859999999999,1599,73,172,41.4,42.4
2021-01-28,podlaskie,531.2719999999999,1253,55,118,42.4,46.6
2021-01-28,polska,13802.96,29368,1408,2848,47.0,49.4
2021-01-28,pomorskie,960.388,1679,78,132,57.2,59.1
2021-01-28,warmińsko-mazurskie,607.893,1199,75,139,50.7,54.0
2021-01-28,wielkopolskie,1092.854,2177,83,217,50.2,38.2
2021-01-28,zachodniopomorskie,758.45,1379,76,131,55.0,58.0
2021-01-28,łódzkie,1045.075,2459,96,265,42.5,36.2
2021-01-28,śląskie,1194.327,3039,89,257,39.3,34.6
2021-01-28,świętokrzyskie,431.116,1211,35,112,35.6,31.3
2021-01-29,dolnośląskie,875.9889999999999,1721,105,150,50.9,70.0
2021-01-29,kujawsko-pomorskie,1059.8319999999999,1934,123,172,54.8,71.5
2021-01-29,lubelskie,995.2230000000001,2113,102,223,47.1,45.7
2021-01-29,lubuskie,417.68800000000005,958,44,77,43.6,57.1
2021-01-29,mazowieckie,1960.263,3777,240,402,51.9,59.7
2021-01-29,małopolskie,794.7660000000001,2086,92,212,38.1,43.4
2021-01-29,opolskie,278.25600000000003,748,31,64,37.2,48.4
2021-01-29,podkarpackie,655.218,1602,72,172,40.9,41.9
2021-01-29,podlaskie,560.576,1216,54,118,46.1,45.8
2021-01-29,polska,13656.948,29244,1411,2836,46.7,49.8
2021-01-29,pomorskie,960.388,1679,78,132,57.2,59.1
2021-01-29,warmińsko-mazurskie,629.16,1176,85,137,53.5,62.0
2021-01-29,wielkopolskie,1064.553,2177,85,217,48.9,39.2
2021-01-29,zachodniopomorskie,770.8609999999999,1379,71,131,55.9,54.2
2021-01-29,łódzkie,1040.58,2460,99,265,42.3,37.4
2021-01-29,śląskie,1181.751,3007,97,254,39.3,38.2
2021-01-29,świętokrzyskie,419.006,1211,33,110,34.6,30.0
2021-01-30,dolnośląskie,859.005,1701,107,151,50.5,70.9
2021-01-30,kujawsko-pomorskie,1026.9540000000002,1934,119,172,53.1,69.2
2021-01-30,lubelskie,1050.161,2113,94,223,49.7,42.2
2021-01-30,lubuskie,392.78,958,42,77,41.0,54.5
2021-01-30,mazowieckie,1952.7090000000003,3777,237,403,51.7,58.8
2021-01-30,małopolskie,783.96,2085,95,212,37.6,44.8
2021-01-30,opolskie,278.25600000000003,748,31,64,37.2,48.4
2021-01-30,podkarpackie,675.255,1635,75,172,41.3,43.6
2021-01-30,podlaskie,536.256,1216,55,118,44.1,46.6
2021-01-30,polska,13464.2,29270,1388,2831,46.0,49.0
2021-01-30,pomorskie,955.3509999999999,1679,76,132,56.9,57.6
2021-01-30,warmińsko-mazurskie,596.548,1172,70,137,50.9,51.1
2021-01-30,wielkopolskie,1064.553,2177,85,217,48.9,39.2
2021-01-30,zachodniopomorskie,724.317,1401,71,131,51.7,54.2
2021-01-30,łódzkie,1000.813,2459,100,258,40.7,38.8
2021-01-30,śląskie,1181.751,3007,97,254,39.3,38.2
2021-01-30,świętokrzyskie,402.26399999999995,1208,34,110,33.3,30.9
2021-01-31,dolnośląskie,865.809,1701,107,149,50.9,71.8
2021-01-31,kujawsko-pomorskie,1038.558,1934,113,172,53.7,65.7
2021-01-31,lubelskie,1063.35,2085,94,219,51.0,42.9
2021-01-31,lubuskie,407.15,958,47,77,42.5,61.0
2021-01-31,mazowieckie,1967.817,3777,235,405,52.1,58.0
2021-01-31,małopolskie,787.752,2084,92,212,37.8,43.4
2021-01-31,opolskie,254.35100000000003,733,20,64,34.7,31.3
2021-01-31,podkarpackie,666.666,1638,70,172,40.7,40.7
2021-01-31,podlaskie,567.8720000000001,1216,56,118,46.7,47.5
2021-01-31,polska,13551.12,29205,1378,2827,46.4,48.7
2021-01-31,pomorskie,955.3509999999999,1679,76,132,56.9,57.6
2021-01-31,warmińsko-mazurskie,620.4,1175,72,137,52.8,52.6
2021-01-31,wielkopolskie,1064.553,2177,85,217,48.9,39.2
