location,geo_type,transportation_type,country,date,mobility
Podkarpackie,sub-region,driving,Polska,2020-10-30,104.89
Podkarpackie,sub-region,driving,Polska,2020-10-31,75.35
Podkarpackie,sub-region,driving,Polska,2020-11-01,72.95
Podkarpackie,sub-region,driving,Polska,2020-11-02,81.96
Podkarpackie,sub-region,driving,Polska,2020-11-03,79.02
Podkarpackie,sub-region,driving,Polska,2020-11-04,79.96
Podkarpackie,sub-region,driving,Polska,2020-11-05,82.92
Podkarpackie,sub-region,driving,Polska,2020-11-06,99.92
Podkarpackie,sub-region,driving,Polska,2020-11-07,80.82
Podkarpackie,sub-region,driving,Polska,2020-11-08,88.45
Podkarpackie,sub-region,driving,Polska,2020-11-09,80.7
Podkarpackie,sub-region,driving,Polska,2020-11-10,87.91
Podkarpackie,sub-region,driving,Polska,2020-11-11,74.98
Podkarpackie,sub-region,driving,Polska,2020-11-12,83.87
Podkarpackie,sub-region,driving,Polska,2020-11-13,91.07
Podkarpackie,sub-region,driving,Polska,2020-11-14,85.68
Podkarpackie,sub-region,driving,Polska,2020-11-15,83.4
Podkarpackie,sub-region,driving,Polska,2020-11-16,77.08
Podkarpackie,sub-region,driving,Polska,2020-11-17,88.09
Podkarpackie,sub-region,driving,Polska,2020-11-18,84.91
Podkarpackie,sub-region,driving,Polska,2020-11-19,84.22
Podkarpackie,sub-region,driving,Polska,2020-11-20,98.11
Podkarpackie,sub-region,driving,Polska,2020-11-21,83.22
Podkarpackie,sub-region,driving,Polska,2020-11-22,74.58
Podkarpackie,sub-region,driving,Polska,2020-11-23,78.24
Podkarpackie,sub-region,driving,Polska,2020-11-24,80.64
Podkarpackie,sub-region,driving,Polska,2020-11-25,87.89
Podkarpackie,sub-region,driving,Polska,2020-11-26,85.78
Podkarpackie,sub-region,driving,Polska,2020-11-27,98.6
Podkarpackie,sub-region,driving,Polska,2020-11-28,86.67
Podkarpackie,sub-region,driving,Polska,2020-11-29,77.27
Podkarpackie,sub-region,driving,Polska,2020-11-30,84.04
Podkarpackie,sub-region,driving,Polska,2020-12-01,82.94
Podkarpackie,sub-region,driving,Polska,2020-12-02,81.24
Podkarpackie,sub-region,driving,Polska,2020-12-03,84.98
Podkarpackie,sub-region,driving,Polska,2020-12-04,101.6
Podkarpackie,sub-region,driving,Polska,2020-12-05,86.12
Podkarpackie,sub-region,driving,Polska,2020-12-06,80.46
Podkarpackie,sub-region,driving,Polska,2020-12-07,84.72
Podkarpackie,sub-region,driving,Polska,2020-12-08,81.8
Podkarpackie,sub-region,driving,Polska,2020-12-09,88.27
Podkarpackie,sub-region,driving,Polska,2020-12-10,87.32
Podkarpackie,sub-region,driving,Polska,2020-12-11,99.72
Podkarpackie,sub-region,driving,Polska,2020-12-12,86.56
Podkarpackie,sub-region,driving,Polska,2020-12-13,85.59
Podkarpackie,sub-region,driving,Polska,2020-12-14,88.53
Podkarpackie,sub-region,driving,Polska,2020-12-15,93.27
Podkarpackie,sub-region,driving,Polska,2020-12-16,100.52
Podkarpackie,sub-region,driving,Polska,2020-12-17,101.01
Podkarpackie,sub-region,driving,Polska,2020-12-18,114.24
Podkarpackie,sub-region,driving,Polska,2020-12-19,105.72
Podkarpackie,sub-region,driving,Polska,2020-12-20,94.25
Podkarpackie,sub-region,driving,Polska,2020-12-21,101.25
Podkarpackie,sub-region,driving,Polska,2020-12-22,109.55
Podkarpackie,sub-region,driving,Polska,2020-12-23,107.45
Podkarpackie,sub-region,driving,Polska,2020-12-24,60.53
Podkarpackie,sub-region,driving,Polska,2020-12-25,65.8
Podkarpackie,sub-region,driving,Polska,2020-12-26,81.0
Podkarpackie,sub-region,driving,Polska,2020-12-27,104.29
Podkarpackie,sub-region,driving,Polska,2020-12-28,108.05
Podkarpackie,sub-region,driving,Polska,2020-12-29,107.25
Podkarpackie,sub-region,driving,Polska,2020-12-30,105.51
Podkarpackie,sub-region,driving,Polska,2020-12-31,87.81
Podkarpackie,sub-region,driving,Polska,2021-01-01,59.34
Podkarpackie,sub-region,driving,Polska,2021-01-02,94.56
Podkarpackie,sub-region,driving,Polska,2021-01-03,98.28
Podkarpackie,sub-region,driving,Polska,2021-01-04,94.32
Podkarpackie,sub-region,driving,Polska,2021-01-05,94.8
Podkarpackie,sub-region,driving,Polska,2021-01-06,83.78
Podkarpackie,sub-region,driving,Polska,2021-01-07,97.08
Podkarpackie,sub-region,driving,Polska,2021-01-08,99.35
Podkarpackie,sub-region,driving,Polska,2021-01-09,97.12
Podkarpackie,sub-region,driving,Polska,2021-01-10,92.19
Podkarpackie,sub-region,driving,Polska,2021-01-11,92.59
Podkarpackie,sub-region,driving,Polska,2021-01-12,98.47
Podkarpackie,sub-region,driving,Polska,2021-01-13,95.33
Podkarpackie,sub-region,driving,Polska,2021-01-14,89.85
Podkarpackie,sub-region,driving,Polska,2021-01-15,89.39
Podkarpackie,sub-region,driving,Polska,2021-01-16,80.5
Podkarpackie,sub-region,driving,Polska,2021-01-17,75.51
Podkarpackie,sub-region,driving,Polska,2021-01-18,74.48
Podkarpackie,sub-region,driving,Polska,2021-01-19,82.18
Podkarpackie,sub-region,driving,Polska,2021-01-20,80.59
Podkarpackie,sub-region,driving,Polska,2021-01-21,82.95
Podkarpackie,sub-region,driving,Polska,2021-01-22,97.69
Podkarpackie,sub-region,driving,Polska,2021-01-23,82.02
Podkarpackie,sub-region,driving,Polska,2021-01-24,82.51
Podkarpackie,sub-region,driving,Polska,2021-01-25,79.56
Podkarpackie,sub-region,driving,Polska,2021-01-26,80.46
Podkarpackie,sub-region,driving,Polska,2021-01-27,82.0
Podkarpackie,sub-region,driving,Polska,2021-01-28,86.51
Podkarpackie,sub-region,driving,Polska,2021-01-29,98.63
Podkarpackie,sub-region,driving,Polska,2021-01-30,86.16
Podkarpackie,sub-region,driving,Polska,2021-01-31,80.06
Podkarpackie,sub-region,driving,Polska,2021-02-01,85.54
Podkarpackie,sub-region,driving,Polska,2021-02-02,92.31
Podkarpackie,sub-region,driving,Polska,2021-02-03,89.08
Podkarpackie,sub-region,driving,Polska,2021-02-04,93.93
Podkarpackie,sub-region,driving,Polska,2021-02-05,105.21
Podkarpackie,sub-region,driving,Polska,2021-02-06,95.71
Podkarpackie,sub-region,driving,Polska,2021-02-07,79.6
Podkarpackie,sub-region,driving,Polska,2021-02-08,77.16
Podkarpackie,sub-region,driving,Polska,2021-02-09,82.55
Podkarpackie,sub-region,driving,Polska,2021-02-10,87.38
Podkarpackie,sub-region,driving,Polska,2021-02-11,92.64
Podkarpackie,sub-region,driving,Polska,2021-02-12,99.31
Podkarpackie,sub-region,driving,Polska,2021-02-13,90.11
Podkarpackie,sub-region,driving,Polska,2021-02-14,90.89
Podkarpackie,sub-region,driving,Polska,2021-02-15,90.03
Podkarpackie,sub-region,driving,Polska,2021-02-16,92.37
Podkarpackie,sub-region,driving,Polska,2021-02-17,94.65
Podkarpackie,sub-region,driving,Polska,2021-02-18,93.48
Podkarpackie,sub-region,driving,Polska,2021-02-19,110.56
Podkarpackie,sub-region,driving,Polska,2021-02-20,99.76
Podkarpackie,sub-region,driving,Polska,2021-02-21,102.51
Podkarpackie,sub-region,driving,Polska,2021-02-22,95.32
Podkarpackie,sub-region,driving,Polska,2021-02-23,91.31
Podkarpackie,sub-region,driving,Polska,2021-02-24,98.84
Podkarpackie,sub-region,driving,Polska,2021-02-25,95.75
Podkarpackie,sub-region,driving,Polska,2021-02-26,112.31
Podkarpackie,sub-region,driving,Polska,2021-02-27,99.27
Podkarpackie,sub-region,driving,Polska,2021-02-28,93.76
Podkarpackie,sub-region,driving,Polska,2021-03-01,88.79
Podkarpackie,sub-region,driving,Polska,2021-03-02,93.41
Podkarpackie,sub-region,driving,Polska,2021-03-03,96.4
Podkarpackie,sub-region,driving,Polska,2021-03-04,100.91
Podkarpackie,sub-region,driving,Polska,2021-03-05,103.83
Podkarpackie,sub-region,driving,Polska,2021-03-06,96.77
Podkarpackie,sub-region,driving,Polska,2021-03-07,89.87
Podkarpackie,sub-region,driving,Polska,2021-03-08,88.97
Podkarpackie,sub-region,driving,Polska,2021-03-09,93.05
Podkarpackie,sub-region,driving,Polska,2021-03-10,95.31
Podkarpackie,sub-region,driving,Polska,2021-03-11,95.39
Podkarpackie,sub-region,driving,Polska,2021-03-12,
Podkarpackie,sub-region,driving,Polska,2021-03-13,92.25
Podkarpackie,sub-region,driving,Polska,2021-03-14,92.48
Podkarpackie,sub-region,driving,Polska,2021-03-15,93.11
Podkarpackie,sub-region,driving,Polska,2021-03-16,87.28
Podkarpackie,sub-region,driving,Polska,2021-03-17,93.61
Podkarpackie,sub-region,driving,Polska,2021-03-18,92.24
Podkarpackie,sub-region,driving,Polska,2021-03-19,106.52
Podkarpackie,sub-region,driving,Polska,2021-03-20,91.08
Podkarpackie,sub-region,driving,Polska,2021-03-21,84.38
Podkarpackie,sub-region,driving,Polska,2021-03-22,84.11
Podkarpackie,sub-region,driving,Polska,2021-03-23,87.15
Podkarpackie,sub-region,driving,Polska,2021-03-24,88.63
Podkarpackie,sub-region,driving,Polska,2021-03-25,90.45
Podkarpackie,sub-region,driving,Polska,2021-03-26,101.11
Podkarpackie,sub-region,driving,Polska,2021-03-27,94.03
Podkarpackie,sub-region,driving,Polska,2021-03-28,89.37
Podkarpackie,sub-region,driving,Polska,2021-03-29,87.69
Podkarpackie,sub-region,driving,Polska,2021-03-30,91.84
Podkarpackie,sub-region,driving,Polska,2021-03-31,98.73
Podkarpackie,sub-region,driving,Polska,2021-04-01,94.87
Podkarpackie,sub-region,driving,Polska,2021-04-02,86.58
Podkarpackie,sub-region,driving,Polska,2021-04-03,63.48
Podkarpackie,sub-region,driving,Polska,2021-04-04,67.71
Podkarpackie,sub-region,driving,Polska,2021-04-05,98.45
Podkarpackie,sub-region,driving,Polska,2021-04-06,107.97
Podkarpackie,sub-region,driving,Polska,2021-04-07,97.91
Podkarpackie,sub-region,driving,Polska,2021-04-08,104.56
Podkarpackie,sub-region,driving,Polska,2021-04-09,111.52
Podkarpackie,sub-region,driving,Polska,2021-04-10,107.05
Podkarpackie,sub-region,driving,Polska,2021-04-11,119.4
Podkarpackie,sub-region,driving,Polska,2021-04-12,95.47
Podkarpackie,sub-region,driving,Polska,2021-04-13,92.41
Podkarpackie,sub-region,driving,Polska,2021-04-14,90.23
Podkarpackie,sub-region,driving,Polska,2021-04-15,94.91
Podkarpackie,sub-region,driving,Polska,2021-04-16,106.97
Podkarpackie,sub-region,driving,Polska,2021-04-17,95.27
Podkarpackie,sub-region,driving,Polska,2021-04-18,94.43
Podkarpackie,sub-region,driving,Polska,2021-04-19,99.36
Podkarpackie,sub-region,driving,Polska,2021-04-20,106.0
Podkarpackie,sub-region,driving,Polska,2021-04-21,102.52
Podkarpackie,sub-region,driving,Polska,2021-04-22,106.73
Podkarpackie,sub-region,driving,Polska,2021-04-23,122.2
Podkarpackie,sub-region,driving,Polska,2021-04-24,109.47
Podkarpackie,sub-region,driving,Polska,2021-04-25,107.89
Podkarpackie,sub-region,driving,Polska,2021-04-26,99.28
Podkarpackie,sub-region,driving,Polska,2021-04-27,108.04
Podkarpackie,sub-region,driving,Polska,2021-04-28,114.33
Podkarpackie,sub-region,driving,Polska,2021-04-29,116.78
Podkarpackie,sub-region,driving,Polska,2021-04-30,148.45
Podkarpackie,sub-region,driving,Polska,2021-05-01,124.22
Podkarpackie,sub-region,driving,Polska,2021-05-02,121.45
Podkarpackie,sub-region,driving,Polska,2021-05-03,141.37
Podkarpackie,sub-region,driving,Polska,2021-05-04,124.9
Podkarpackie,sub-region,driving,Polska,2021-05-05,120.38
Podkarpackie,sub-region,driving,Polska,2021-05-06,122.96
Podkarpackie,sub-region,driving,Polska,2021-05-07,134.2
Podkarpackie,sub-region,driving,Polska,2021-05-08,123.88
Podkarpackie,sub-region,driving,Polska,2021-05-09,133.81
Podkarpackie,sub-region,driving,Polska,2021-05-10,116.29
Podkarpackie,sub-region,driving,Polska,2021-05-11,122.0
Podkarpackie,sub-region,driving,Polska,2021-05-12,125.41
Podkarpackie,sub-region,driving,Polska,2021-05-13,124.44
Podkarpackie,sub-region,driving,Polska,2021-05-14,154.46
Podkarpackie,sub-region,driving,Polska,2021-05-15,128.3
Podkarpackie,sub-region,driving,Polska,2021-05-16,128.77
Podkarpackie,sub-region,driving,Polska,2021-05-17,123.16
Podkarpackie,sub-region,driving,Polska,2021-05-18,127.21
Podkarpackie,sub-region,driving,Polska,2021-05-19,124.32
Podkarpackie,sub-region,driving,Polska,2021-05-20,129.05
Podkarpackie,sub-region,driving,Polska,2021-05-21,149.13
Podlaskie,sub-region,driving,Polska,2020-01-13,100.0
Podlaskie,sub-region,driving,Polska,2020-01-14,101.93
Podlaskie,sub-region,driving,Polska,2020-01-15,102.72
Podlaskie,sub-region,driving,Polska,2020-01-16,108.45
Podlaskie,sub-region,driving,Polska,2020-01-17,124.77
Podlaskie,sub-region,driving,Polska,2020-01-18,105.95
Podlaskie,sub-region,driving,Polska,2020-01-19,91.93
Podlaskie,sub-region,driving,Polska,2020-01-20,98.01
Podlaskie,sub-region,driving,Polska,2020-01-21,105.51
Podlaskie,sub-region,driving,Polska,2020-01-22,106.56
Podlaskie,sub-region,driving,Polska,2020-01-23,109.0
Podlaskie,sub-region,driving,Polska,2020-01-24,114.73
Podlaskie,sub-region,driving,Polska,2020-01-25,106.46
Podlaskie,sub-region,driving,Polska,2020-01-26,95.2
Podlaskie,sub-region,driving,Polska,2020-01-27,107.48
Podlaskie,sub-region,driving,Polska,2020-01-28,104.9
Podlaskie,sub-region,driving,Polska,2020-01-29,107.4
Podlaskie,sub-region,driving,Polska,2020-01-30,108.96
Podlaskie,sub-region,driving,Polska,2020-01-31,114.92
Podlaskie,sub-region,driving,Polska,2020-02-01,104.37
Podlaskie,sub-region,driving,Polska,2020-02-02,94.45
Podlaskie,sub-region,driving,Polska,2020-02-03,95.47
Podlaskie,sub-region,driving,Polska,2020-02-04,101.61
Podlaskie,sub-region,driving,Polska,2020-02-05,101.61
Podlaskie,sub-region,driving,Polska,2020-02-06,99.49
Podlaskie,sub-region,driving,Polska,2020-02-07,116.24
Podlaskie,sub-region,driving,Polska,2020-02-08,112.13
Podlaskie,sub-region,driving,Polska,2020-02-09,97.91
Podlaskie,sub-region,driving,Polska,2020-02-10,99.09
Podlaskie,sub-region,driving,Polska,2020-02-11,112.42
Podlaskie,sub-region,driving,Polska,2020-02-12,108.05
Podlaskie,sub-region,driving,Polska,2020-02-13,111.05
Podlaskie,sub-region,driving,Polska,2020-02-14,133.39
Podlaskie,sub-region,driving,Polska,2020-02-15,114.9
Podlaskie,sub-region,driving,Polska,2020-02-16,104.17
Podlaskie,sub-region,driving,Polska,2020-02-17,112.13
Podlaskie,sub-region,driving,Polska,2020-02-18,112.92
Podlaskie,sub-region,driving,Polska,2020-02-19,112.48
Podlaskie,sub-region,driving,Polska,2020-02-20,115.26
Podlaskie,sub-region,driving,Polska,2020-02-21,134.77
Podlaskie,sub-region,driving,Polska,2020-02-22,121.32
Podlaskie,sub-region,driving,Polska,2020-02-23,99.68
Podlaskie,sub-region,driving,Polska,2020-02-24,98.9
Podlaskie,sub-region,driving,Polska,2020-02-25,99.39
Podlaskie,sub-region,driving,Polska,2020-02-26,105.02
Podlaskie,sub-region,driving,Polska,2020-02-27,114.88
Podlaskie,sub-region,driving,Polska,2020-02-28,117.62
Podlaskie,sub-region,driving,Polska,2020-02-29,103.03
Podlaskie,sub-region,driving,Polska,2020-03-01,94.72
Podlaskie,sub-region,driving,Polska,2020-03-02,97.7
Podlaskie,sub-region,driving,Polska,2020-03-03,104.39
Podlaskie,sub-region,driving,Polska,2020-03-04,97.62
Podlaskie,sub-region,driving,Polska,2020-03-05,102.07
Podlaskie,sub-region,driving,Polska,2020-03-06,121.13
Podlaskie,sub-region,driving,Polska,2020-03-07,105.85
Podlaskie,sub-region,driving,Polska,2020-03-08,93.36
Podlaskie,sub-region,driving,Polska,2020-03-09,91.81
Podlaskie,sub-region,driving,Polska,2020-03-10,96.46
Podlaskie,sub-region,driving,Polska,2020-03-11,94.37
Podlaskie,sub-region,driving,Polska,2020-03-12,82.08
Podlaskie,sub-region,driving,Polska,2020-03-13,82.59
Podlaskie,sub-region,driving,Polska,2020-03-14,65.37
Podlaskie,sub-region,driving,Polska,2020-03-15,45.78
Podlaskie,sub-region,driving,Polska,2020-03-16,50.07
Podlaskie,sub-region,driving,Polska,2020-03-17,51.35
Podlaskie,sub-region,driving,Polska,2020-03-18,53.36
Podlaskie,sub-region,driving,Polska,2020-03-19,52.25
Podlaskie,sub-region,driving,Polska,2020-03-20,52.41
Podlaskie,sub-region,driving,Polska,2020-03-21,41.58
Podlaskie,sub-region,driving,Polska,2020-03-22,44.73
Podlaskie,sub-region,driving,Polska,2020-03-23,52.47
Podlaskie,sub-region,driving,Polska,2020-03-24,49.44
Podlaskie,sub-region,driving,Polska,2020-03-25,44.91
Podlaskie,sub-region,driving,Polska,2020-03-26,44.99
Podlaskie,sub-region,driving,Polska,2020-03-27,49.14
Podlaskie,sub-region,driving,Polska,2020-03-28,45.46
Podlaskie,sub-region,driving,Polska,2020-03-29,40.85
Podlaskie,sub-region,driving,Polska,2020-03-30,46.64
Podlaskie,sub-region,driving,Polska,2020-03-31,44.99
Podlaskie,sub-region,driving,Polska,2020-04-01,43.41
Podlaskie,sub-region,driving,Polska,2020-04-02,43.34
Podlaskie,sub-region,driving,Polska,2020-04-03,43.67
Podlaskie,sub-region,driving,Polska,2020-04-04,33.23
Podlaskie,sub-region,driving,Polska,2020-04-05,37.33
Podlaskie,sub-region,driving,Polska,2020-04-06,45.3
Podlaskie,sub-region,driving,Polska,2020-04-07,46.45
Podlaskie,sub-region,driving,Polska,2020-04-08,48.0
Podlaskie,sub-region,driving,Polska,2020-04-09,53.1
Podlaskie,sub-region,driving,Polska,2020-04-10,40.97
Podlaskie,sub-region,driving,Polska,2020-04-11,26.13
Podlaskie,sub-region,driving,Polska,2020-04-12,26.05
Podlaskie,sub-region,driving,Polska,2020-04-13,33.14
Podlaskie,sub-region,driving,Polska,2020-04-14,44.4
Podlaskie,sub-region,driving,Polska,2020-04-15,48.61
Podlaskie,sub-region,driving,Polska,2020-04-16,54.6
Podlaskie,sub-region,driving,Polska,2020-04-17,54.99
Podlaskie,sub-region,driving,Polska,2020-04-18,42.76
Podlaskie,sub-region,driving,Polska,2020-04-19,43.3
Podlaskie,sub-region,driving,Polska,2020-04-20,64.99
Podlaskie,sub-region,driving,Polska,2020-04-21,66.77
Podlaskie,sub-region,driving,Polska,2020-04-22,74.6
Podlaskie,sub-region,driving,Polska,2020-04-23,75.64
Podlaskie,sub-region,driving,Polska,2020-04-24,74.38
Podlaskie,sub-region,driving,Polska,2020-04-25,62.34
Podlaskie,sub-region,driving,Polska,2020-04-26,71.81
Podlaskie,sub-region,driving,Polska,2020-04-27,76.69
Podlaskie,sub-region,driving,Polska,2020-04-28,81.08
Podlaskie,sub-region,driving,Polska,2020-04-29,79.6
Podlaskie,sub-region,driving,Polska,2020-04-30,95.59
Podlaskie,sub-region,driving,Polska,2020-05-01,83.62
Podlaskie,sub-region,driving,Polska,2020-05-02,81.89
Podlaskie,sub-region,driving,Polska,2020-05-03,94.98
Podlaskie,sub-region,driving,Polska,2020-05-04,81.69
Podlaskie,sub-region,driving,Polska,2020-05-05,88.9
Podlaskie,sub-region,driving,Polska,2020-05-06,82.73
Podlaskie,sub-region,driving,Polska,2020-05-07,94.61
Podlaskie,sub-region,driving,Polska,2020-05-08,107.95
Podlaskie,sub-region,driving,Polska,2020-05-09,96.3
Podlaskie,sub-region,driving,Polska,2020-05-10,117.15
Podlaskie,sub-region,driving,Polska,2020-05-11,
Podlaskie,sub-region,driving,Polska,2020-05-12,
Podlaskie,sub-region,driving,Polska,2020-05-13,86.55
Podlaskie,sub-region,driving,Polska,2020-05-14,101.54
Podlaskie,sub-region,driving,Polska,2020-05-15,106.44
Podlaskie,sub-region,driving,Polska,2020-05-16,92.81
Podlaskie,sub-region,driving,Polska,2020-05-17,99.72
Podlaskie,sub-region,driving,Polska,2020-05-18,93.27
Podlaskie,sub-region,driving,Polska,2020-05-19,106.87
Podlaskie,sub-region,driving,Polska,2020-05-20,101.65
Podlaskie,sub-region,driving,Polska,2020-05-21,108.66
Podlaskie,sub-region,driving,Polska,2020-05-22,125.26
Podlaskie,sub-region,driving,Polska,2020-05-23,114.51
Podlaskie,sub-region,driving,Polska,2020-05-24,105.67
Podlaskie,sub-region,driving,Polska,2020-05-25,110.02
Podlaskie,sub-region,driving,Polska,2020-05-26,117.23
Podlaskie,sub-region,driving,Polska,2020-05-27,118.53
Podlaskie,sub-region,driving,Polska,2020-05-28,118.27
Podlaskie,sub-region,driving,Polska,2020-05-29,122.5
Podlaskie,sub-region,driving,Polska,2020-05-30,102.52
Podlaskie,sub-region,driving,Polska,2020-05-31,132.21
Podlaskie,sub-region,driving,Polska,2020-06-01,117.11
Podlaskie,sub-region,driving,Polska,2020-06-02,111.44
Podlaskie,sub-region,driving,Polska,2020-06-03,113.17
Podlaskie,sub-region,driving,Polska,2020-06-04,125.18
Podlaskie,sub-region,driving,Polska,2020-06-05,135.4
Podlaskie,sub-region,driving,Polska,2020-06-06,134.32
Podlaskie,sub-region,driving,Polska,2020-06-07,138.04
Podlaskie,sub-region,driving,Polska,2020-06-08,120.97
Podlaskie,sub-region,driving,Polska,2020-06-09,135.26
Podlaskie,sub-region,driving,Polska,2020-06-10,180.94
Podlaskie,sub-region,driving,Polska,2020-06-11,186.32
Podlaskie,sub-region,driving,Polska,2020-06-12,184.58
Podlaskie,sub-region,driving,Polska,2020-06-13,171.47
Podlaskie,sub-region,driving,Polska,2020-06-14,229.12
Podlaskie,sub-region,driving,Polska,2020-06-15,140.46
Podlaskie,sub-region,driving,Polska,2020-06-16,137.74
Podlaskie,sub-region,driving,Polska,2020-06-17,139.28
Podlaskie,sub-region,driving,Polska,2020-06-18,157.29
Podlaskie,sub-region,driving,Polska,2020-06-19,180.92
Podlaskie,sub-region,driving,Polska,2020-06-20,156.37
Podlaskie,sub-region,driving,Polska,2020-06-21,168.24
Podlaskie,sub-region,driving,Polska,2020-06-22,153.0
Podlaskie,sub-region,driving,Polska,2020-06-23,161.74
Podlaskie,sub-region,driving,Polska,2020-06-24,162.1
Podlaskie,sub-region,driving,Polska,2020-06-25,165.58
Podlaskie,sub-region,driving,Polska,2020-06-26,193.88
Podlaskie,sub-region,driving,Polska,2020-06-27,183.26
Podlaskie,sub-region,driving,Polska,2020-06-28,193.82
Podlaskie,sub-region,driving,Polska,2020-06-29,166.86
Podlaskie,sub-region,driving,Polska,2020-06-30,173.5
Podlaskie,sub-region,driving,Polska,2020-07-01,176.27
Podlaskie,sub-region,driving,Polska,2020-07-02,178.7
Podlaskie,sub-region,driving,Polska,2020-07-03,203.7
Podlaskie,sub-region,driving,Polska,2020-07-04,205.57
Podlaskie,sub-region,driving,Polska,2020-07-05,233.02
Podlaskie,sub-region,driving,Polska,2020-07-06,199.76
Podlaskie,sub-region,driving,Polska,2020-07-07,203.17
Podlaskie,sub-region,driving,Polska,2020-07-08,202.13
Podlaskie,sub-region,driving,Polska,2020-07-09,209.75
Podlaskie,sub-region,driving,Polska,2020-07-10,225.58
Podlaskie,sub-region,driving,Polska,2020-07-11,229.67
Podlaskie,sub-region,driving,Polska,2020-07-12,231.7
Podlaskie,sub-region,driving,Polska,2020-07-13,203.64
Podlaskie,sub-region,driving,Polska,2020-07-14,213.94
Podlaskie,sub-region,driving,Polska,2020-07-15,227.96
Podlaskie,sub-region,driving,Polska,2020-07-16,225.16
Podlaskie,sub-region,driving,Polska,2020-07-17,250.95
Podlaskie,sub-region,driving,Polska,2020-07-18,272.46
Podlaskie,sub-region,driving,Polska,2020-07-19,282.08
Podlaskie,sub-region,driving,Polska,2020-07-20,227.8
Podlaskie,sub-region,driving,Polska,2020-07-21,229.26
Podlaskie,sub-region,driving,Polska,2020-07-22,236.88
Podlaskie,sub-region,driving,Polska,2020-07-23,246.15
Podlaskie,sub-region,driving,Polska,2020-07-24,265.15
Podlaskie,sub-region,driving,Polska,2020-07-25,297.34
Podlaskie,sub-region,driving,Polska,2020-07-26,294.86
Podlaskie,sub-region,driving,Polska,2020-07-27,228.65
Podlaskie,sub-region,driving,Polska,2020-07-28,238.87
Podlaskie,sub-region,driving,Polska,2020-07-29,244.44
Podlaskie,sub-region,driving,Polska,2020-07-30,230.85
Podlaskie,sub-region,driving,Polska,2020-07-31,281.24
Podlaskie,sub-region,driving,Polska,2020-08-01,275.43
Podlaskie,sub-region,driving,Polska,2020-08-02,283.6
Podlaskie,sub-region,driving,Polska,2020-08-03,237.76
Podlaskie,sub-region,driving,Polska,2020-08-04,236.4
Podlaskie,sub-region,driving,Polska,2020-08-05,250.94
Podlaskie,sub-region,driving,Polska,2020-08-06,255.46
Podlaskie,sub-region,driving,Polska,2020-08-07,279.52
Podlaskie,sub-region,driving,Polska,2020-08-08,286.89
Podlaskie,sub-region,driving,Polska,2020-08-09,284.07
Podlaskie,sub-region,driving,Polska,2020-08-10,232.88
Podlaskie,sub-region,driving,Polska,2020-08-11,235.34
Podlaskie,sub-region,driving,Polska,2020-08-12,242.78
Podlaskie,sub-region,driving,Polska,2020-08-13,258.46
Podlaskie,sub-region,driving,Polska,2020-08-14,278.28
Podlaskie,sub-region,driving,Polska,2020-08-15,281.96
Podlaskie,sub-region,driving,Polska,2020-08-16,301.08
Podlaskie,sub-region,driving,Polska,2020-08-17,242.8
Podlaskie,sub-region,driving,Polska,2020-08-18,229.14
Podlaskie,sub-region,driving,Polska,2020-08-19,232.21
Podlaskie,sub-region,driving,Polska,2020-08-20,232.6
Podlaskie,sub-region,driving,Polska,2020-08-21,259.66
Podlaskie,sub-region,driving,Polska,2020-08-22,251.13
Podlaskie,sub-region,driving,Polska,2020-08-23,240.76
Podlaskie,sub-region,driving,Polska,2020-08-24,219.08
Podlaskie,sub-region,driving,Polska,2020-08-25,219.53
Podlaskie,sub-region,driving,Polska,2020-08-26,214.63
Podlaskie,sub-region,driving,Polska,2020-08-27,222.5
Podlaskie,sub-region,driving,Polska,2020-08-28,228.08
Podlaskie,sub-region,driving,Polska,2020-08-29,200.28
Podlaskie,sub-region,driving,Polska,2020-08-30,185.96
Podlaskie,sub-region,driving,Polska,2020-08-31,183.23
Podlaskie,sub-region,driving,Polska,2020-09-01,170.88
Podlaskie,sub-region,driving,Polska,2020-09-02,164.76
Podlaskie,sub-region,driving,Polska,2020-09-03,173.28
Podlaskie,sub-region,driving,Polska,2020-09-04,196.28
Podlaskie,sub-region,driving,Polska,2020-09-05,168.66
Podlaskie,sub-region,driving,Polska,2020-09-06,181.18
Podlaskie,sub-region,driving,Polska,2020-09-07,162.08
Podlaskie,sub-region,driving,Polska,2020-09-08,156.65
Podlaskie,sub-region,driving,Polska,2020-09-09,155.84
Podlaskie,sub-region,driving,Polska,2020-09-10,160.56
Podlaskie,sub-region,driving,Polska,2020-09-11,194.84
Podlaskie,sub-region,driving,Polska,2020-09-12,177.14
Podlaskie,sub-region,driving,Polska,2020-09-13,186.06
Podlaskie,sub-region,driving,Polska,2020-09-14,156.9
Podlaskie,sub-region,driving,Polska,2020-09-15,155.15
Podlaskie,sub-region,driving,Polska,2020-09-16,164.09
Podlaskie,sub-region,driving,Polska,2020-09-17,171.0
Podlaskie,sub-region,driving,Polska,2020-09-18,182.75
Podlaskie,sub-region,driving,Polska,2020-09-19,174.84
Podlaskie,sub-region,driving,Polska,2020-09-20,176.9
Podlaskie,sub-region,driving,Polska,2020-09-21,143.71
Podlaskie,sub-region,driving,Polska,2020-09-22,161.02
Podlaskie,sub-region,driving,Polska,2020-09-23,154.7
