date,reproduction_rate,location
2020-08-27,1.2132,podlaskie
2020-08-28,1.1876,podlaskie
2020-08-29,1.4023,podlaskie
2020-08-30,1.352,podlaskie
2020-08-31,1.3315,podlaskie
2020-09-01,0.988,podlaskie
2020-09-02,0.915,podlaskie
2020-09-03,0.9046,podlaskie
2020-09-04,0.9543,podlaskie
2020-09-05,0.7898,podlaskie
2020-09-06,0.9426,podlaskie
2020-09-07,1.084,podlaskie
2020-09-08,1.0626,podlaskie
2020-09-09,1.0329,podlaskie
2020-09-10,1.1115,podlaskie
2020-09-11,1.4174,podlaskie
2020-09-12,1.3088,podlaskie
2020-09-13,1.2965,podlaskie
2020-09-14,1.1254,podlaskie
2020-09-15,1.1394,podlaskie
2020-09-16,1.3841,podlaskie
2020-09-17,1.3914,podlaskie
2020-09-18,1.1096,podlaskie
2020-09-19,1.2783,podlaskie
2020-09-20,1.27,podlaskie
2020-09-21,1.2923,podlaskie
2020-09-22,1.3479,podlaskie
2020-09-23,1.2211,podlaskie
2020-09-24,1.2965,podlaskie
2020-09-25,1.5297,podlaskie
2020-09-26,1.7345,podlaskie
2020-09-27,1.8396,podlaskie
2020-09-28,1.9584,podlaskie
2020-09-29,1.9812,podlaskie
2020-09-30,1.9908,podlaskie
2020-10-01,1.8943,podlaskie
2020-10-02,1.7836,podlaskie
2020-10-03,1.6994,podlaskie
2020-10-04,1.5876,podlaskie
2020-10-05,1.5593,podlaskie
2020-10-06,1.4767,podlaskie
2020-10-07,1.4655,podlaskie
2020-10-08,1.4549,podlaskie
2020-10-09,1.4257,podlaskie
2020-10-10,1.3965,podlaskie
2020-10-11,1.3954,podlaskie
2020-10-12,1.3939,podlaskie
2020-10-13,1.5369,podlaskie
2020-10-14,1.5803,podlaskie
2020-10-15,1.5516,podlaskie
2020-10-16,1.5556,podlaskie
2020-10-17,1.4041,podlaskie
2020-10-18,1.3797,podlaskie
2020-10-19,1.4797,podlaskie
2020-10-20,1.4076,podlaskie
2020-10-21,1.4174,podlaskie
2020-10-22,1.431,podlaskie
2020-10-23,1.3717,podlaskie
2020-10-24,1.4428,podlaskie
2020-10-25,1.4427,podlaskie
2020-10-26,1.2882,podlaskie
2020-10-27,1.3909,podlaskie
2020-10-28,1.3319,podlaskie
2020-10-29,1.6506,podlaskie
2020-10-30,1.6302,podlaskie
2020-10-31,1.6598,podlaskie
2020-11-01,1.7587,podlaskie
2020-11-02,1.8048,podlaskie
2020-11-03,1.6171,podlaskie
2020-11-04,1.6586,podlaskie
2020-11-05,1.4507,podlaskie
2020-11-06,1.4596,podlaskie
2020-11-07,1.3691,podlaskie
2020-11-08,1.4063,podlaskie
2020-11-09,1.336,podlaskie
2020-11-10,1.4039,podlaskie
2020-11-11,1.3446,podlaskie
2020-11-12,1.274,podlaskie
2020-11-13,1.1984,podlaskie
2020-11-14,1.1883,podlaskie
2020-11-15,1.0697,podlaskie
2020-11-16,1.0602,podlaskie
2020-11-17,1.005,podlaskie
2020-11-18,0.9625,podlaskie
2020-11-19,0.8693,podlaskie
2020-11-20,0.9604,podlaskie
2020-11-21,1.0224,podlaskie
2020-11-22,1.0506,podlaskie
2020-11-23,1.0392,podlaskie
2020-11-24,0.9906,podlaskie
2020-11-25,0.9853,podlaskie
2020-11-26,0.9752,podlaskie
2020-11-27,0.9226,podlaskie
2020-11-28,0.8269,podlaskie
2020-11-29,0.7171,podlaskie
2020-11-30,0.6545,podlaskie
2020-12-01,0.6545,podlaskie
2020-12-02,0.6816,podlaskie
2020-12-03,0.6894,podlaskie
2020-12-04,0.6955,podlaskie
2020-12-05,0.6729,podlaskie
2020-12-06,0.6745,podlaskie
2020-12-07,0.7025,podlaskie
2020-12-08,0.7171,podlaskie
2020-12-09,0.7475,podlaskie
2020-12-10,0.7877,podlaskie
2020-12-11,0.7916,podlaskie
2020-12-12,0.8468,podlaskie
2020-12-13,0.8648,podlaskie
2020-12-14,0.8391,podlaskie
2020-12-15,0.8423,podlaskie
2020-12-16,0.8776,podlaskie
2020-12-17,0.8323,podlaskie
2020-12-18,0.8367,podlaskie
2020-12-19,0.8587,podlaskie
2020-12-20,0.8484,podlaskie
2020-12-21,0.8665,podlaskie
2020-12-22,0.8816,podlaskie
2020-12-23,0.8817,podlaskie
2020-12-24,0.9529,podlaskie
2020-12-25,0.9477,podlaskie
2020-12-26,0.8327,podlaskie
2020-12-27,0.7988,podlaskie
2020-12-28,0.7918,podlaskie
2020-12-29,0.84,podlaskie
2020-12-30,0.9513,podlaskie
2020-12-31,0.9854,podlaskie
2021-01-01,1.0289,podlaskie
2021-01-02,1.0613,podlaskie
2021-01-03,1.1052,podlaskie
2021-01-04,1.1076,podlaskie
2021-01-05,1.0861,podlaskie
2021-01-06,1.1021,podlaskie
2021-01-07,1.037,podlaskie
2021-01-08,1.0265,podlaskie
2021-01-09,1.0958,podlaskie
2021-01-10,1.1257,podlaskie
2021-01-11,1.118,podlaskie
2021-01-12,1.078,podlaskie
2021-01-13,0.9669,podlaskie
2021-01-14,0.9854,podlaskie
2021-01-15,0.9804,podlaskie
2021-01-16,0.9349,podlaskie
2021-01-17,0.8758,podlaskie
2021-01-18,0.8781,podlaskie
2021-01-19,0.8789,podlaskie
2021-01-20,0.907,podlaskie
2021-01-21,0.8833,podlaskie
2021-01-22,0.874,podlaskie
2021-01-23,0.8975,podlaskie
2021-01-24,0.9328,podlaskie
2021-01-25,0.9542,podlaskie
2021-01-26,0.9735,podlaskie
2021-01-27,0.9732,podlaskie
2021-01-28,0.9669,podlaskie
2021-01-29,0.991,podlaskie
2021-01-30,1.016,podlaskie
2021-01-31,1.0324,podlaskie
2021-02-01,1.0223,podlaskie
2021-02-02,1.0247,podlaskie
2021-02-03,0.9605,podlaskie
2021-02-04,1.0326,podlaskie
2021-02-05,1.0046,podlaskie
2021-02-06,0.9823,podlaskie
2021-02-07,0.9491,podlaskie
2021-02-08,0.9582,podlaskie
2021-02-09,1.0026,podlaskie
2021-02-10,1.0479,podlaskie
2021-02-11,1.0075,podlaskie
2021-02-12,1.0397,podlaskie
2021-02-13,1.0846,podlaskie
2021-02-14,1.0863,podlaskie
2021-02-15,1.0612,podlaskie
2021-02-16,1.0524,podlaskie
2021-02-17,1.0921,podlaskie
2021-02-18,1.0877,podlaskie
2021-02-19,1.0784,podlaskie
2021-02-20,1.081,podlaskie
2021-02-21,1.1158,podlaskie
2021-02-22,1.124,podlaskie
2021-02-23,1.1055,podlaskie
2021-02-24,1.1414,podlaskie
2021-02-25,1.2012,podlaskie
2021-02-26,1.2165,podlaskie
2021-02-27,1.1883,podlaskie
2021-02-28,1.1695,podlaskie
2021-03-01,1.1759,podlaskie
2021-03-02,1.2221,podlaskie
2021-03-03,1.174,podlaskie
2021-03-04,1.1573,podlaskie
2021-03-05,1.1563,podlaskie
2021-03-06,1.1878,podlaskie
2021-03-07,1.1863,podlaskie
2021-03-08,1.1701,podlaskie
2021-03-09,1.1436,podlaskie
2021-03-10,1.1412,podlaskie
2021-03-11,1.1211,podlaskie
2021-03-12,1.1299,podlaskie
2021-03-13,1.1008,podlaskie
2021-03-14,1.1009,podlaskie
2021-03-15,1.1401,podlaskie
2021-03-16,1.1228,podlaskie
2021-03-17,1.1409,podlaskie
2021-03-18,1.1313,podlaskie
2021-03-19,1.1102,podlaskie
2021-03-20,1.128,podlaskie
2021-03-21,1.1421,podlaskie
2021-03-22,1.1241,podlaskie
2021-03-23,1.13,podlaskie
2021-03-24,1.1267,podlaskie
2021-03-25,1.1379,podlaskie
2021-03-26,1.1358,podlaskie
2021-03-27,1.1261,podlaskie
2021-03-28,1.1148,podlaskie
2021-03-29,1.1136,podlaskie
2021-03-30,1.0987,podlaskie
2021-03-31,1.0711,podlaskie
2021-04-01,1.0374,podlaskie
2021-04-02,1.0068,podlaskie
2021-04-03,0.969,podlaskie
2021-04-04,0.9735,podlaskie
2021-04-05,0.9578,podlaskie
2021-04-06,0.8706,podlaskie
2021-04-07,0.7463,podlaskie
2021-04-08,0.807,podlaskie
2021-04-09,0.8824,podlaskie
2021-04-10,0.9277,podlaskie
2021-04-11,0.9362,podlaskie
2021-04-12,0.954,podlaskie
2021-04-13,1.0231,podlaskie
2021-04-14,1.1283,podlaskie
2021-04-15,1.0442,podlaskie
2021-04-16,0.9571,podlaskie
2021-04-17,0.9064,podlaskie
2021-04-18,0.8673,podlaskie
2021-04-19,0.8632,podlaskie
2021-04-20,0.8245,podlaskie
2021-04-21,0.7328,podlaskie
2021-04-22,0.7013,podlaskie
2021-04-23,0.6573,podlaskie
2021-04-24,0.6176,podlaskie
2021-04-25,0.5895,podlaskie
2021-04-26,0.5611,podlaskie
2021-04-27,0.5704,podlaskie
2021-04-28,0.5564,podlaskie
2021-04-29,0.5764,podlaskie
2021-04-30,0.5784,podlaskie
2021-05-01,0.5667,podlaskie
2021-05-02,0.5779,podlaskie
2021-05-03,0.5841,podlaskie
2021-05-04,0.5459,podlaskie
2021-05-05,0.5114,podlaskie
2021-05-06,0.5291,podlaskie
2021-05-07,0.6085,podlaskie
2021-05-08,0.6554,podlaskie
2021-05-09,0.6893,podlaskie
2021-05-10,0.7211,podlaskie
2021-05-11,0.7491,podlaskie
2021-05-12,0.8474,podlaskie
2021-05-13,0.8176,podlaskie
2021-05-14,0.7738,podlaskie
2021-05-15,0.7579,podlaskie
2021-05-16,0.758,podlaskie
2021-05-17,0.7401,podlaskie
2021-05-18,0.7693,podlaskie
2021-05-19,0.7665,podlaskie
2021-05-20,0.7829,podlaskie
2021-05-21,0.7348,podlaskie
2021-05-22,0.7048,podlaskie
2021-05-23,0.6683,podlaskie
2020-04-06,0.608,pomorskie
2020-04-07,0.7066,pomorskie
2020-04-08,0.6919,pomorskie
2020-04-09,0.7364,pomorskie
2020-04-10,0.6601,pomorskie
2020-04-11,0.6477,pomorskie
2020-04-12,0.6738,pomorskie
2020-04-13,0.6478,pomorskie
2020-04-14,0.5327,pomorskie
2020-04-15,0.5153,pomorskie
2020-04-16,0.4324,pomorskie
2020-04-17,0.4737,pomorskie
2020-04-18,0.9233,pomorskie
2020-04-19,0.8395,pomorskie
2020-04-20,0.896,pomorskie
2020-04-21,0.9762,pomorskie
2020-04-22,1.1557,pomorskie
2020-04-23,1.3449,pomorskie
2020-04-24,1.5001,pomorskie
2020-04-25,1.5905,pomorskie
2020-04-26,2.0956,pomorskie
2020-04-27,2.0634,pomorskie
2020-04-28,2.2867,pomorskie
2020-04-29,2.242,pomorskie
2020-04-30,2.0379,pomorskie
2020-05-01,1.8356,pomorskie
2020-05-02,1.2617,pomorskie
2020-05-03,0.7583,pomorskie
2020-05-04,0.6733,pomorskie
2020-05-05,0.4533,pomorskie
2020-05-06,0.3555,pomorskie
2020-05-07,0.4336,pomorskie
2020-05-08,0.5109,pomorskie
2020-05-09,0.475,pomorskie
2020-05-10,0.4862,pomorskie
2020-05-11,0.5566,pomorskie
2020-05-12,0.549,pomorskie
2020-05-13,0.4754,pomorskie
2020-05-14,0.3935,pomorskie
2020-05-15,0.297,pomorskie
2020-05-16,0.4873,pomorskie
2020-05-17,0.4944,pomorskie
2020-05-18,0.424,pomorskie
2020-05-19,0.3833,pomorskie
2020-05-20,0.5396,pomorskie
2020-05-21,0.7037,pomorskie
2020-05-22,0.8212,pomorskie
2020-05-23,0.9749,pomorskie
2020-05-24,1.0966,pomorskie
2020-05-25,1.296,pomorskie
2020-05-26,1.3148,pomorskie
2020-05-27,1.2362,pomorskie
2020-05-28,1.1101,pomorskie
2020-05-29,1.0991,pomorskie
2020-05-30,0.7413,pomorskie
2020-05-31,0.6036,pomorskie
2020-06-01,0.6216,pomorskie
2020-06-02,0.6082,pomorskie
2020-06-03,0.4898,pomorskie
2020-06-04,0.4817,pomorskie
2020-06-05,0.5808,pomorskie
2020-06-06,0.7933,pomorskie
2020-06-07,0.804,pomorskie
2020-06-08,0.5866,pomorskie
2020-06-09,0.8656,pomorskie
2020-06-10,1.1371,pomorskie
2020-06-11,1.0845,pomorskie
2020-06-12,0.9655,pomorskie
2020-06-13,1.1004,pomorskie
2020-06-14,1.0988,pomorskie
2020-06-15,1.0988,pomorskie
2020-06-16,0.9032,pomorskie
2020-06-17,1.0106,pomorskie
2020-06-18,1.1639,pomorskie
2020-06-19,1.1527,pomorskie
2020-06-20,0.9108,pomorskie
2020-06-21,1.5205,pomorskie
2020-06-22,1.5929,pomorskie
2020-06-23,2.2086,pomorskie
2020-06-24,2.0003,pomorskie
2020-06-25,1.9182,pomorskie
2020-06-26,1.8937,pomorskie
2020-06-27,1.8976,pomorskie
2020-06-28,1.3531,pomorskie
2020-06-29,1.5433,pomorskie
2020-06-30,0.8298,pomorskie
2020-07-01,0.6591,pomorskie
2020-07-02,0.9321,pomorskie
2020-07-03,0.9701,pomorskie
2020-07-04,0.9785,pomorskie
2020-07-05,0.9258,pomorskie
2020-07-06,0.6962,pomorskie
2020-07-07,0.7442,pomorskie
2020-07-08,0.8634,pomorskie
2020-07-09,0.5193,pomorskie
2020-07-10,0.8322,pomorskie
2020-07-11,0.8621,pomorskie
2020-07-12,0.9856,pomorskie
2020-07-13,1.0234,pomorskie
2020-07-14,1.0255,pomorskie
2020-07-15,0.9062,pomorskie
2020-07-16,1.0491,pomorskie
2020-07-17,1.0024,pomorskie
2020-07-18,1.4314,pomorskie
2020-07-19,1.3547,pomorskie
2020-07-20,1.3118,pomorskie
2020-07-21,1.707,pomorskie
2020-07-22,2.0145,pomorskie
2020-07-23,1.9529,pomorskie
2020-07-24,1.7668,pomorskie
2020-07-25,1.6632,pomorskie
2020-07-26,1.8497,pomorskie
2020-07-27,1.8622,pomorskie
2020-07-28,1.6155,pomorskie
2020-07-29,1.6955,pomorskie
2020-07-30,1.7477,pomorskie
2020-07-31,1.7213,pomorskie
2020-08-01,1.4342,pomorskie
2020-08-02,1.3922,pomorskie
2020-08-03,1.5411,pomorskie
2020-08-04,1.4702,pomorskie
2020-08-05,1.2348,pomorskie
2020-08-06,1.3584,pomorskie
2020-08-07,1.5161,pomorskie
2020-08-08,1.6864,pomorskie
2020-08-09,1.6561,pomorskie
2020-08-10,1.7134,pomorskie
2020-08-11,1.6993,pomorskie
2020-08-12,1.8974,pomorskie
2020-08-13,1.8762,pomorskie
2020-08-14,1.7128,pomorskie
2020-08-15,1.5959,pomorskie
2020-08-16,1.6432,pomorskie
2020-08-17,1.5427,pomorskie
2020-08-18,1.546,pomorskie
2020-08-19,1.3638,pomorskie
2020-08-20,1.3137,pomorskie
2020-08-21,1.3841,pomorskie
2020-08-22,1.3009,pomorskie
2020-08-23,1.2359,pomorskie
2020-08-24,1.2239,pomorskie
2020-08-25,1.2907,pomorskie
2020-08-26,1.2495,pomorskie
2020-08-27,1.2162,pomorskie
2020-08-28,1.0724,pomorskie
2020-08-29,1.0174,pomorskie
2020-08-30,0.9378,pomorskie
2020-08-31,0.9829,pomorskie
2020-09-01,0.8517,pomorskie
2020-09-02,0.8284,pomorskie
2020-09-03,0.7888,pomorskie
2020-09-04,0.8079,pomorskie
2020-09-05,0.8218,pomorskie
2020-09-06,0.8243,pomorskie
2020-09-07,0.7023,pomorskie
2020-09-08,0.7054,pomorskie
2020-09-09,0.7286,pomorskie
2020-09-10,0.7243,pomorskie
2020-09-11,0.7528,pomorskie
2020-09-12,0.9168,pomorskie
2020-09-13,0.961,pomorskie
2020-09-14,1.0428,pomorskie
2020-09-15,1.0859,pomorskie
2020-09-16,1.123,pomorskie
2020-09-17,1.4203,pomorskie
2020-09-18,1.4584,pomorskie
2020-09-19,1.4023,pomorskie
2020-09-20,1.3496,pomorskie
2020-09-21,1.409,pomorskie
2020-09-22,1.4579,pomorskie
2020-09-23,1.5251,pomorskie
2020-09-24,1.3856,pomorskie
2020-09-25,1.4228,pomorskie
2020-09-26,1.4339,pomorskie
2020-09-27,1.5869,pomorskie
2020-09-28,1.5773,pomorskie
2020-09-29,1.5568,pomorskie
2020-09-30,1.5569,pomorskie
2020-10-01,1.4877,pomorskie
2020-10-02,1.5123,pomorskie
2020-10-03,1.5098,pomorskie
2020-10-04,1.4329,pomorskie
2020-10-05,1.4116,pomorskie
2020-10-06,1.4198,pomorskie
2020-10-07,1.342,pomorskie
2020-10-08,1.3911,pomorskie
2020-10-09,1.4308,pomorskie
2020-10-10,1.4268,pomorskie
2020-10-11,1.4242,pomorskie
2020-10-12,1.4136,pomorskie
2020-10-13,1.4259,pomorskie
2020-10-14,1.4544,pomorskie
2020-10-15,1.4413,pomorskie
2020-10-16,1.42,pomorskie
2020-10-17,1.4287,pomorskie
2020-10-18,1.4007,pomorskie
2020-10-19,1.4245,pomorskie
2020-10-20,1.4265,pomorskie
2020-10-21,1.4368,pomorskie
2020-10-22,1.4411,pomorskie
2020-10-23,1.412,pomorskie
2020-10-24,1.3945,pomorskie
2020-10-25,1.3614,pomorskie
2020-10-26,1.3588,pomorskie
2020-10-27,1.3483,pomorskie
2020-10-28,1.3819,pomorskie
2020-10-29,1.3652,pomorskie
2020-10-30,1.3642,pomorskie
2020-10-31,1.3859,pomorskie
2020-11-01,1.4395,pomorskie
2020-11-02,1.4292,pomorskie
2020-11-03,1.4875,pomorskie
2020-11-04,1.4735,pomorskie
2020-11-05,1.4203,pomorskie
2020-11-06,1.4027,pomorskie
2020-11-07,1.3868,pomorskie
2020-11-08,1.3683,pomorskie
2020-11-09,1.3367,pomorskie
2020-11-10,1.2502,pomorskie
2020-11-11,1.2008,pomorskie
2020-11-12,1.1679,pomorskie
2020-11-13,1.1332,pomorskie
2020-11-14,1.0655,pomorskie
2020-11-15,1.0214,pomorskie
2020-11-16,1.0086,pomorskie
2020-11-17,1.0329,pomorskie
2020-11-18,1.0269,pomorskie
2020-11-19,1.0688,pomorskie
2020-11-20,1.0724,pomorskie
2020-11-21,1.1043,pomorskie
2020-11-22,1.1023,pomorskie
2020-11-23,1.0822,pomorskie
2020-11-24,1.0312,pomorskie
2020-11-25,1.0053,pomorskie
2020-11-26,0.9588,pomorskie
2020-11-27,0.932,pomorskie
2020-11-28,0.8644,pomorskie
2020-11-29,0.8626,pomorskie
2020-11-30,0.8139,pomorskie
2020-12-01,0.7643,pomorskie
2020-12-02,0.7907,pomorskie
2020-12-03,0.8399,pomorskie
2020-12-04,0.8048,pomorskie
2020-12-05,0.8241,pomorskie
2020-12-06,0.833,pomorskie
2020-12-07,0.8278,pomorskie
2020-12-08,0.8516,pomorskie
2020-12-09,0.8561,pomorskie
2020-12-10,0.8278,pomorskie
2020-12-11,0.9067,pomorskie
2020-12-12,0.8868,pomorskie
2020-12-13,0.9244,pomorskie
2020-12-14,0.9488,pomorskie
2020-12-15,0.9503,pomorskie
2020-12-16,0.9477,pomorskie
2020-12-17,0.9683,pomorskie
2020-12-18,0.9415,pomorskie
2020-12-19,0.9987,pomorskie
2020-12-20,0.9692,pomorskie
2020-12-21,0.9867,pomorskie
2020-12-22,1.0238,pomorskie
2020-12-23,1.0384,pomorskie
2020-12-24,1.0597,pomorskie
2020-12-25,1.0034,pomorskie
2020-12-26,0.9089,pomorskie
2020-12-27,0.8714,pomorskie
2020-12-28,0.857,pomorskie
2020-12-29,0.8332,pomorskie
2020-12-30,0.8949,pomorskie
2020-12-31,0.9542,pomorskie
2021-01-01,1.0249,pomorskie
2021-01-02,1.0751,pomorskie
2021-01-03,1.0984,pomorskie
2021-01-04,1.1305,pomorskie
2021-01-05,1.1288,pomorskie
2021-01-06,1.1118,pomorskie
2021-01-07,1.0373,pomorskie
2021-01-08,1.0248,pomorskie
2021-01-09,1.054,pomorskie
2021-01-10,1.0981,pomorskie
2021-01-11,1.0702,pomorskie
2021-01-12,1.0727,pomorskie
2021-01-13,0.9842,pomorskie
2021-01-14,0.9653,pomorskie
2021-01-15,0.928,pomorskie
2021-01-16,0.8984,pomorskie
2021-01-17,0.8428,pomorskie
2021-01-18,0.8495,pomorskie
2021-01-19,0.8319,pomorskie
2021-01-20,0.8252,pomorskie
2021-01-21,0.8265,pomorskie
2021-01-22,0.8585,pomorskie
2021-01-23,0.8321,pomorskie
2021-01-24,0.8221,pomorskie
2021-01-25,0.8146,pomorskie
2021-01-26,0.8198,pomorskie
2021-01-27,0.8587,pomorskie
2021-01-28,0.8638,pomorskie
2021-01-29,0.8364,pomorskie
2021-01-30,0.8586,pomorskie
2021-01-31,0.8713,pomorskie
2021-02-01,0.8534,pomorskie
2021-02-02,0.8579,pomorskie
2021-02-03,0.887,pomorskie
2021-02-04,0.8812,pomorskie
2021-02-05,0.8858,pomorskie
2021-02-06,0.924,pomorskie
2021-02-07,0.9622,pomorskie
2021-02-08,0.989,pomorskie
2021-02-09,1.0123,pomorskie
2021-02-10,0.9793,pomorskie
2021-02-11,1.0228,pomorskie
2021-02-12,1.0403,pomorskie
2021-02-13,1.0277,pomorskie
2021-02-14,1.0499,pomorskie
2021-02-15,1.049,pomorskie
2021-02-16,1.0443,pomorskie
2021-02-17,1.0783,pomorskie
2021-02-18,1.0923,pomorskie
2021-02-19,1.1307,pomorskie
2021-02-20,1.161,pomorskie
2021-02-21,1.1539,pomorskie
2021-02-22,1.1866,pomorskie
2021-02-23,1.1938,pomorskie
2021-02-24,1.2614,pomorskie
2021-02-25,1.2774,pomorskie
2021-02-26,1.2822,pomorskie
2021-02-27,1.2878,pomorskie
2021-02-28,1.2855,pomorskie
2021-03-01,1.2732,pomorskie
2021-03-02,1.2614,pomorskie
2021-03-03,1.2567,pomorskie
2021-03-04,1.2435,pomorskie
2021-03-05,1.2428,pomorskie
2021-03-06,1.2402,pomorskie
2021-03-07,1.2283,pomorskie
2021-03-08,1.217,pomorskie
2021-03-09,1.1994,pomorskie
2021-03-10,1.1272,pomorskie
2021-03-11,1.1561,pomorskie
2021-03-12,1.1565,pomorskie
2021-03-13,1.1549,pomorskie
2021-03-14,1.1609,pomorskie
2021-03-15,1.1926,pomorskie
2021-03-16,1.2277,pomorskie
2021-03-17,1.25,pomorskie
2021-03-18,1.2032,pomorskie
2021-03-19,1.1757,pomorskie
2021-03-20,1.1831,pomorskie
2021-03-21,1.147,pomorskie
2021-03-22,1.1434,pomorskie
2021-03-23,1.111,pomorskie
2021-03-24,1.1182,pomorskie
2021-03-25,1.1213,pomorskie
2021-03-26,1.2013,pomorskie
2021-03-27,1.1806,pomorskie
2021-03-28,1.2176,pomorskie
2021-03-29,1.1756,pomorskie
2021-03-30,1.1725,pomorskie
2021-03-31,1.0944,pomorskie
2021-04-01,1.0667,pomorskie
2021-04-02,0.935,pomorskie
2021-04-03,0.9505,pomorskie
2021-04-04,0.9058,pomorskie
2021-04-05,0.8726,pomorskie
2021-04-06,0.8432,pomorskie
2021-04-07,0.7898,pomorskie
2021-04-08,0.7881,pomorskie
2021-04-09,0.8174,pomorskie
2021-04-10,0.7668,pomorskie
2021-04-11,0.7949,pomorskie
2021-04-12,0.8273,pomorskie
2021-04-13,0.8438,pomorskie
2021-04-14,0.9073,pomorskie
2021-04-15,0.8634,pomorskie
2021-04-16,0.8263,pomorskie
2021-04-17,0.808,pomorskie
2021-04-18,0.7479,pomorskie
2021-04-19,0.7216,pomorskie
2021-04-20,0.7145,pomorskie
2021-04-21,0.6866,pomorskie
2021-04-22,0.6522,pomorskie
2021-04-23,0.6392,pomorskie
2021-04-24,0.6017,pomorskie
2021-04-25,0.5946,pomorskie
2021-04-26,0.5854,pomorskie
2021-04-27,0.5634,pomorskie
2021-04-28,0.5432,pomorskie
2021-04-29,0.5698,pomorskie
2021-04-30,0.5923,pomorskie
2021-05-01,0.6039,pomorskie
2021-05-02,0.6194,pomorskie
2021-05-03,0.6264,pomorskie
2021-05-04,0.6339,pomorskie
2021-05-05,0.5982,pomorskie
2021-05-06,0.616,pomorskie
2021-05-07,0.6604,pomorskie
2021-05-08,0.6963,pomorskie
2021-05-09,0.7004,pomorskie
2021-05-10,0.7049,pomorskie
2021-05-11,0.7126,pomorskie
2021-05-12,0.7994,pomorskie
2021-05-13,0.7809,pomorskie
2021-05-14,0.7397,pomorskie
2021-05-15,0.7174,pomorskie
2021-05-16,0.7151,pomorskie
2021-05-17,0.7162,pomorskie
2021-05-18,0.7183,pomorskie
2021-05-19,0.6532,pomorskie
2021-05-20,0.6373,pomorskie
2021-05-21,0.5858,pomorskie
2021-05-22,0.5484,pomorskie
2021-05-23,0.5345,pomorskie
2020-04-12,0.9205,warmińsko-mazurskie
2020-04-13,0.4602,warmińsko-mazurskie
2020-04-14,0.3068,warmińsko-mazurskie
2020-04-15,0.3165,warmińsko-mazurskie
2020-04-16,0.3549,warmińsko-mazurskie
2020-04-17,0.5235,warmińsko-mazurskie
2020-04-18,0.4488,warmińsko-mazurskie
2020-04-19,0.3822,warmińsko-mazurskie
2020-04-20,0.4057,warmińsko-mazurskie
2020-04-21,0.459,warmińsko-mazurskie
2020-04-22,0.4096,warmińsko-mazurskie
2020-04-23,0.337,warmińsko-mazurskie
2020-04-24,0.1816,warmińsko-mazurskie
2020-04-25,0.1816,warmińsko-mazurskie
2020-04-26,0.1166,warmińsko-mazurskie
2020-04-27,0.0932,warmińsko-mazurskie
2020-04-28,0.0399,warmińsko-mazurskie
2020-04-29,0.0399,warmińsko-mazurskie
2020-04-30,0.2319,warmińsko-mazurskie
2020-05-01,0.1921,warmińsko-mazurskie
2020-05-02,0.1921,warmińsko-mazurskie
2020-05-03,0.1921,warmińsko-mazurskie
2020-05-04,0.4827,warmińsko-mazurskie
2020-05-05,0.736,warmińsko-mazurskie
2020-05-06,0.736,warmińsko-mazurskie
2020-05-07,1.0761,warmińsko-mazurskie
2020-05-08,1.1719,warmińsko-mazurskie
2020-05-09,1.4733,warmińsko-mazurskie
2020-05-10,1.6468,warmińsko-mazurskie
2020-05-11,1.3561,warmińsko-mazurskie
2020-05-12,1.2992,warmińsko-mazurskie
2020-05-13,1.672,warmińsko-mazurskie
2020-05-14,1.2156,warmińsko-mazurskie
2020-05-15,1.2011,warmińsko-mazurskie
2020-05-16,0.8996,warmińsko-mazurskie
2020-05-17,0.7262,warmińsko-mazurskie
2020-05-18,0.7262,warmińsko-mazurskie
2020-05-19,1.0796,warmińsko-mazurskie
2020-05-20,0.7068,warmińsko-mazurskie
2020-05-21,0.631,warmińsko-mazurskie
2020-05-22,0.5498,warmińsko-mazurskie
2020-05-23,0.7049,warmińsko-mazurskie
2020-05-24,0.7049,warmińsko-mazurskie
2020-05-25,0.7049,warmińsko-mazurskie
2020-05-26,0.9895,warmińsko-mazurskie
2020-05-27,0.9895,warmińsko-mazurskie
2020-05-28,0.9895,warmińsko-mazurskie
2020-05-29,0.9895,warmińsko-mazurskie
2020-05-30,0.8344,warmińsko-mazurskie
2020-05-31,0.8344,warmińsko-mazurskie
2020-06-01,0.8344,warmińsko-mazurskie
2020-06-05,0.4938,warmińsko-mazurskie
2020-06-06,0.4938,warmińsko-mazurskie
2020-06-07,0.4938,warmińsko-mazurskie
2020-06-08,0.9913,warmińsko-mazurskie
2020-06-09,0.9913,warmińsko-mazurskie
2020-06-10,0.9913,warmińsko-mazurskie
2020-06-11,2.9908,warmińsko-mazurskie
2020-06-12,2.4971,warmińsko-mazurskie
2020-06-13,2.4971,warmińsko-mazurskie
2020-06-14,2.7352,warmińsko-mazurskie
2020-06-15,2.2377,warmińsko-mazurskie
2020-06-16,3.7599,warmińsko-mazurskie
2020-06-17,4.1864,warmińsko-mazurskie
2020-06-18,2.6852,warmińsko-mazurskie
2020-06-19,2.9916,warmińsko-mazurskie
2020-06-20,3.0969,warmińsko-mazurskie
2020-06-21,2.8588,warmińsko-mazurskie
2020-06-22,2.9864,warmińsko-mazurskie
2020-06-23,1.5939,warmińsko-mazurskie
2020-06-24,1.8243,warmińsko-mazurskie
2020-06-25,1.4995,warmińsko-mazurskie
2020-06-26,1.572,warmińsko-mazurskie
