JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_2804022,elbląski,223,24,185,290,254,2977,758,"25,5",976,Godkowo,warmińsko-mazurskie,<20k
JPT_1015032,skierniewicki,218,33,209,310,228,2665,743,"27,9",998,Godzianów,łódzkie,<20k
JPT_3007042,kaliski,615,123,772,1249,631,9674,2483,"25,7",3390,Godziesze Wielkie,wielkopolskie,<20k
JPT_0605042,janowski,409,35,274,438,307,5749,1115,"19,4",1463,Godziszów,lubelskie,<20k
JPT_2415052,wodzisławski,1172,260,1221,2043,1140,13845,4492,"32,4",5836,Godów,śląskie,<20k
JPT_1605013,krapkowicki,944,208,1194,1646,839,12628,4181,"33,1",4831,Gogolin,opolskie,<20k
JPT_3207023,kamieński,460,71,485,731,603,5844,1984,"33,9",2350,Golczewo,zachodniopomorskie,<20k
JPT_3204023,goleniowski,2983,690,3672,5606,3489,36139,12698,"35,1",16440,Goleniów,zachodniopomorskie,20k-50k
JPT_2403072,cieszyński,1107,207,1101,1750,1064,13142,3957,"30,1",5229,Goleszów,śląskie,<20k
JPT_3010013,koniński,927,185,1113,1818,1147,12077,3622,30,5190,Golina,wielkopolskie,<20k
