,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
30679,0,0,0.0,Age18_24,AZ,169826.0,Łódzkie,52,2020,2020-12-21
30680,0,0,0.0,Age18_24,COM,120140.0,Zachodniopomorskie,52,2020,2020-12-21
30681,0,0,0.0,Age18_24,JANSS,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30682,0,0,0.0,Age18_24,JANSS,170066.0,Podkarpackie,52,2020,2020-12-21
30683,0,0,0.0,Age18_24,MOD,171036.0,Pomorskie,52,2020,2020-12-21
30684,0,0,0.0,Age18_24,COM,88801.0,Podlaskie,52,2020,2020-12-21
30685,0,0,0.0,Age18_24,MOD,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30686,0,0,0.0,Age18_24,AZ,88801.0,Podlaskie,52,2020,2020-12-21
30687,0,0,0.0,Age18_24,COM,73609.0,Lubuskie,52,2020,2020-12-21
30688,43,0,0.0,Age18_24,COM,2754264.0,Polska,52,2020,2020-12-21
30689,0,0,0.0,Age18_24,AZ,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30690,0,0,0.0,Age18_24,MOD,163186.0,Lubelskie,52,2020,2020-12-21
30691,0,0,0.0,Age18_24,COM,257651.0,Wielkopolskie,52,2020,2020-12-21
30692,0,0,0.0,Age18_24,AZ,299728.0,Śląskie,52,2020,2020-12-21
30693,5,0,0.0,Age18_24,COM,257295.0,Małopolskie,52,2020,2020-12-21
30694,0,0,0.0,Age18_24,AZ,2754264.0,Polska,52,2020,2020-12-21
30695,0,0,0.0,Age18_24,JANSS,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30696,0,0,0.0,Age18_24,JANSS,257651.0,Wielkopolskie,52,2020,2020-12-21
30697,0,0,0.0,Age18_24,MOD,67721.0,Opolskie,52,2020,2020-12-21
30698,0,0,0.0,Age18_24,MOD,189725.0,Dolnośląskie,52,2020,2020-12-21
30699,0,0,0.0,Age18_24,MOD,299728.0,Śląskie,52,2020,2020-12-21
30700,0,0,0.0,Age18_24,JANSS,2754264.0,Polska,52,2020,2020-12-21
30701,1,0,0.0,Age18_24,COM,67721.0,Opolskie,52,2020,2020-12-21
30702,0,0,0.0,Age18_24,AZ,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30703,2,0,0.0,Age18_24,COM,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30704,0,0,0.0,Age18_24,MOD,73609.0,Lubuskie,52,2020,2020-12-21
30705,0,0,0.0,Age18_24,MOD,257651.0,Wielkopolskie,52,2020,2020-12-21
30706,0,0,0.0,Age18_24,MOD,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30707,1,0,0.0,Age18_24,COM,171036.0,Pomorskie,52,2020,2020-12-21
30708,0,0,0.0,Age18_24,AZ,189725.0,Dolnośląskie,52,2020,2020-12-21
