,date,new_cases,total_cases,new_deaths,total_deaths,new_recoveries,total_recoveries,total_active,total_tests,new_tests,new_deaths_c,new_deaths_nc,new_tests_poz,new_quarantine,new_vaccinations,total_vaccinations,people_fully_vaccinated,people_vaccinated,wojew,area,population,Continent_Name,Lat,Long,mobility,icu_patients,hosp_patients,reproduction_rate,location,total_quarantine,total_nadzor,double_days,zapadalnosc,umieralnosc,smiertelnosc,wyzdrawialnosc,positive_rate,CFR,kwarantanna,mort,new_excess,total_excess,iso_code,icu_admissions,dynamikaI,hosp_admissions
4274,2021-05-10,48.0,68770.0,0.0,2050.0,79.0,60270.0,6450.0,359003.0,782.0,0.0,0.0,4.0,2231.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,139.4,41.0,340.86,0.7211,Podlaskie,,,129.0,5820.4,173.5,3.0,87.6,6.1,3.289473684210526,6.8,34.714285714285715,0.4505494505494525,3749.24175824176,0,0.0,0.0,0.0
4275,2021-05-11,43.0,68813.0,2.0,2052.0,84.0,60354.0,6407.0,360318.0,1315.0,1.0,1.0,344.0,2363.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,150.05,42.0,327.522,0.7491,Podlaskie,,,130.0,5824.0,173.7,3.0,87.7,3.3,3.2881453706374386,6.93,35.08163265306123,0.8178963893249644,3750.0596546310853,0,0.0,0.0,0.0
4276,2021-05-12,111.0,68924.0,9.0,2061.0,34.0,60388.0,6475.0,361733.0,1415.0,1.0,8.0,179.0,2187.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,148.08,39.0,310.432,0.8474,Podlaskie,,,130.0,5833.4,174.4,3.0,87.6,7.8,3.300293039119922,7.5,35.44897959183673,1.1852433281004693,3751.244897959186,0,0.0,0.0,0.0
4277,2021-05-13,76.0,69000.0,7.0,2068.0,36.0,60424.0,6508.0,363045.0,1312.0,1.0,6.0,210.0,2164.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,149.01,39.0,297.616,0.8176,Podlaskie,,,131.0,5839.9,175.0,3.0,87.6,5.8,3.3092235806183194,7.06,35.816326530612244,1.5525902668759812,3752.797488226062,0,0.0,0.0,0.0
4278,2021-05-14,78.0,69078.0,3.0,2071.0,100.0,60524.0,6483.0,364359.0,1314.0,0.0,3.0,210.0,2191.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,158.95,39.0,295.704,0.7738,Podlaskie,,,132.0,5846.5,175.3,3.0,87.6,5.9,3.3085709721223737,6.46,36.183673469387756,1.9199372056514932,3754.7174254317133,0,0.0,0.0,0.0
4279,2021-05-15,70.0,69148.0,2.0,2073.0,117.0,60641.0,6434.0,365705.0,1346.0,0.0,2.0,198.0,2189.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,144.36,37.0,270.738,0.7579,Podlaskie,,,133.0,5852.4,175.5,3.0,87.7,5.2,3.3054820295308858,6.08,36.55102040816327,2.287284144427005,3757.00470957614,0,0.0,0.0,0.0
4280,2021-05-16,60.0,69208.0,5.0,2078.0,114.0,60755.0,6375.0,366792.0,1087.0,0.0,5.0,0.0,1953.0,9196.0,527699.0,151954.0,380730.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,138.96,36.0,268.42400000000004,0.758,Podlaskie,,,134.0,5857.5,175.9,3.0,87.8,5.5,3.307179348431557,5.88,36.91836734693878,2.654631083202517,3759.659340659343,0,0.0,0.0,0.0
4281,2021-05-17,27.0,69235.0,0.0,2078.0,104.0,60859.0,6298.0,367402.0,610.0,0.0,0.0,2.0,1803.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,139.02,35.0,278.16,0.7401,Podlaskie,,,134.0,5859.8,175.9,3.0,87.9,4.4,3.3017144128255236,5.62,37.285714285714285,3.021978021978022,3762.681318681321,0,0.0,0.0,0.0
4282,2021-05-18,48.0,69283.0,4.0,2082.0,55.0,60914.0,6287.0,368762.0,1360.0,0.0,4.0,276.0,1965.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,140.44,31.0,276.25,0.7693,Podlaskie,,,135.0,5863.8,176.2,3.0,87.9,3.5,3.3049717442377293,5.68,36.87755102040817,2.613814756671907,3765.295133437993,0,0.0,0.0,0.0
4283,2021-05-19,86.0,69369.0,2.0,2084.0,50.0,60964.0,6321.0,370245.0,1483.0,0.0,2.0,162.0,2038.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,142.67,23.0,274.04,0.7665,Podlaskie,,,136.0,5871.1,176.4,3.0,87.9,5.8,3.3054180941504883,5.38,36.46938775510204,2.205651491365778,3767.500784929359,0,0.0,0.0,0.0
4284,2021-05-20,68.0,69437.0,1.0,2085.0,52.0,61016.0,6336.0,371498.0,1253.0,0.0,1.0,180.0,2116.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,145.64,24.0,245.271,0.7829,Podlaskie,,,137.0,5876.9,176.5,3.0,87.9,5.4,3.3042265574238123,5.28,36.06122448979592,1.7974882260596559,3769.2982731554184,0,0.0,0.0,0.0
4285,2021-05-21,38.0,69475.0,5.0,2090.0,121.0,61137.0,6248.0,372781.0,1283.0,0.0,5.0,119.0,2093.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,158.67,21.0,245.949,0.7348,Podlaskie,,,138.0,5880.1,176.9,3.0,88.0,3.0,3.3055498442121243,4.8,35.6530612244898,1.3893249607535338,3770.687598116172,0,0.0,0.0,0.0
4286,2021-05-22,39.0,69514.0,4.0,2094.0,100.0,61237.0,6183.0,374087.0,1306.0,0.0,4.0,146.0,2053.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,143.51,22.0,214.368,0.7048,Podlaskie,,,139.0,5883.4,177.2,3.0,88.1,3.0,3.306437605595996,4.43,35.244897959183675,0.9811616954474118,3771.6687598116196,0,0.0,0.0,0.0
4287,2021-05-23,28.0,69542.0,3.0,2097.0,64.0,61301.0,6144.0,375026.0,939.0,0.0,3.0,5.0,1833.0,8031.0,583914.0,183919.0,408213.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,143.71,15.0,201.927,0.6683,Podlaskie,,,140.0,5885.7,177.5,3.0,88.1,3.0,3.307675320988044,4.04,34.83673469387755,0.5729984301412898,3772.2417582417606,0,0.0,0.0,0.0
4288,2021-05-24,9.0,69551.0,0.0,2097.0,82.0,61383.0,6071.0,375652.0,626.0,0.0,0.0,3.0,1574.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,136.88,16.0,220.428,0.6435,Podlaskie,,,141.0,5886.5,177.5,3.0,88.3,1.4,3.303402646502836,3.82,34.42857142857143,0.1648351648351678,3772.4065934065957,0,0.0,0.0,0.0
4289,2021-05-25,22.0,69573.0,2.0,2099.0,60.0,61443.0,6031.0,377205.0,1553.0,0.0,2.0,182.0,1656.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,147.39,14.0,205.356,0.6127,Podlaskie,,,141.0,5888.4,177.7,3.0,88.3,1.4,3.3033269333669066,3.51,34.183673469387756,-0.08006279434850683,3772.326530612247,0,0.0,0.0,0.0
4290,2021-05-26,40.0,69613.0,9.0,2108.0,32.0,61475.0,6030.0,378517.0,1312.0,0.0,9.0,111.0,1423.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,164.72,15.0,198.129,0.5602,Podlaskie,,,142.0,5891.8,178.4,3.0,88.3,3.0,3.315351587688533,2.95,33.93877551020408,-0.32496075353218146,3772.001569858715,0,0.0,0.0,0.0
4291,2021-05-27,32.0,69645.0,2.0,2110.0,44.0,61519.0,6016.0,379944.0,1427.0,0.0,2.0,118.0,1465.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,161.39,14.0,194.828,0.5262,Podlaskie,,,143.0,5894.5,178.6,3.0,88.3,2.2,3.3160980056263654,2.51,33.69387755102041,-0.5698587127158561,3771.431711145999,0,0.0,0.0,0.0
4292,2021-05-28,32.0,69677.0,5.0,2115.0,93.0,61612.0,5950.0,381037.0,1093.0,0.0,5.0,109.0,1502.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,177.52,13.0,192.058,0.5548,Podlaskie,,,144.0,5897.2,179.0,3.0,88.4,2.9,3.3188444458392836,2.44,33.44897959183673,-0.8147566718995307,3770.6169544740997,0,0.0,0.0,0.0
4293,2021-05-29,21.0,69698.0,0.0,2115.0,60.0,61672.0,5911.0,382558.0,1521.0,0.0,0.0,71.0,1340.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,179.5,12.0,183.248,0.5429,Podlaskie,,,145.0,5898.9,179.0,3.0,88.5,1.4,3.315722639409284,2.22,33.20408163265306,-1.0596546310832053,3769.5572998430166,0,0.0,0.0,0.0
4294,2021-05-30,17.0,69715.0,4.0,2119.0,37.0,61709.0,5887.0,383457.0,899.0,0.0,4.0,6.0,1198.0,7569.0,636897.0,222929.0,424660.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,172.4,13.0,182.367,0.5415,Podlaskie,,,145.0,5900.4,179.3,3.0,88.5,1.9,3.319859622736103,2.09,32.95918367346939,-1.3045525902668729,3768.25274725275,0,0.0,0.0,0.0
4295,2021-05-31,11.0,69726.0,0.0,2119.0,38.0,61747.0,5860.0,384266.0,809.0,0.0,0.0,2.0,1179.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,148.55,14.0,136.219,0.563,Podlaskie,,,146.0,5901.3,179.3,3.0,88.6,1.4,3.3178843202956187,2.12,32.714285714285715,-1.5494505494505475,3766.703296703299,0,0.0,0.0,0.0
4296,2021-06-01,17.0,69743.0,1.0,2120.0,33.0,61780.0,5843.0,385800.0,1534.0,0.0,1.0,160.0,1299.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,153.42,11.0,163.93200000000004,0.5763,Podlaskie,,,147.0,5902.8,179.4,3.0,88.6,1.1,3.317683881064163,2.06,32.55102040816327,-1.7127158555729949,3764.990580847726,0,0.0,0.0,0.0
4297,2021-06-02,26.0,69769.0,3.0,2123.0,18.0,61798.0,5848.0,386991.0,1191.0,0.0,3.0,90.0,1181.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,185.71,11.0,168.965,0.5773,Podlaskie,,,148.0,5905.0,179.7,3.0,88.6,2.2,3.321287213904663,1.89,32.38775510204082,-1.8759811616954423,3763.1145996860305,0,0.0,0.0,0.0
4298,2021-06-03,19.0,69788.0,1.0,2124.0,35.0,61833.0,5831.0,388060.0,1069.0,0.0,1.0,81.0,1167.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,213.43,11.0,161.05599999999995,0.5694,Podlaskie,,,149.0,5906.6,179.8,3.0,88.6,1.8,3.320981284300389,1.73,32.224489795918366,-2.0392464678178968,3761.0753532182125,0,0.0,0.0,0.0
4299,2021-06-04,12.0,69800.0,3.0,2127.0,35.0,61868.0,5805.0,388859.0,799.0,0.0,3.0,3.0,1052.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,206.81,11.0,156.023,0.5264,Podlaskie,,,150.0,5907.6,180.0,3.0,88.6,1.5,3.3236971638409254,1.49,32.06122448979592,-2.202511773940344,3758.872841444272,0,0.0,0.0,0.0
4300,2021-06-05,6.0,69806.0,1.0,2128.0,22.0,61890.0,5788.0,389967.0,1108.0,0.0,1.0,76.0,1065.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,190.18,11.0,133.015,0.4887,Podlaskie,,,151.0,5908.1,180.1,3.0,88.7,0.5,3.3240651066887437,1.31,31.897959183673468,-2.365777080062795,3756.5070643642093,0,0.0,0.0,0.0
4301,2021-06-06,5.0,69811.0,0.0,2128.0,34.0,61924.0,5759.0,390879.0,912.0,0.0,0.0,10.0,1001.0,9953.0,706570.0,276263.0,443344.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,243.16,12.0,130.858,0.4578,Podlaskie,,,152.0,5908.5,180.1,3.0,88.7,0.5,3.3223006307375256,1.16,31.73469387755102,-2.5290423861852425,3753.978021978024,0,0.0,0.0,0.0
4302,2021-06-07,9.0,69820.0,0.0,2128.0,27.0,61951.0,5741.0,391576.0,697.0,0.0,0.0,4.0,940.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,150.07,11.0,105.9,0.4772,Podlaskie,,,153.0,5909.3,180.1,3.0,88.7,1.3,3.320900763120523,1.14,31.571428571428573,-2.69230769230769,3751.2857142857165,0,0.0,0.0,0.0
4303,2021-06-08,4.0,69824.0,3.0,2131.0,14.0,61965.0,5728.0,393043.0,1467.0,0.0,3.0,117.0,1084.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,158.4,11.0,101.265,0.4328,Podlaskie,,,154.0,5909.6,180.4,3.1,88.7,0.3,3.324700449326011,0.98,112.01904761904761,77.75531135531135,3829.0410256410278,0,0.0,0.0,0.0
4304,2021-06-09,8.0,69832.0,4.0,2135.0,16.0,61981.0,5716.0,394310.0,1267.0,0.0,4.0,69.0,993.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,159.28,11.0,96.105,0.3786,Podlaskie,,,155.0,5910.3,180.7,3.1,88.8,0.6,3.32990205252979,0.76,192.46666666666667,158.2029304029304,3987.243956043958,0,0.0,0.0,0.0
4305,2021-06-10,14.0,69846.0,2.0,2137.0,17.0,61998.0,5711.0,395415.0,1105.0,0.0,2.0,61.0,934.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,163.22,11.0,91.296,0.4166,Podlaskie,,,156.0,5911.5,180.9,3.1,88.8,1.3,3.332033990800655,0.7,272.9142857142857,238.65054945054945,4225.894505494507,0,0.0,0.0,0.0
4306,2021-06-11,9.0,69855.0,2.0,2139.0,25.0,62023.0,5693.0,396628.0,1213.0,0.0,2.0,60.0,879.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,188.15,11.0,82.81200000000003,0.4401,Podlaskie,,,157.0,5912.2,181.0,3.1,88.8,0.7,3.333748947975437,0.66,353.3619047619048,319.09816849816855,4544.992673992676,0,0.0,0.0,0.0
4307,2021-06-12,5.0,69860.0,1.0,2140.0,16.0,62039.0,5681.0,397809.0,1181.0,0.0,1.0,96.0,896.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,171.29,11.0,76.01400000000002,0.4567,Podlaskie,,,158.0,5912.7,181.1,3.1,88.8,0.4,3.3344240327833092,0.65,433.8095238095238,399.54578754578756,4944.538461538464,0,0.0,0.0,0.0
4308,2021-06-13,6.0,69866.0,1.0,2141.0,12.0,62051.0,5674.0,398804.0,995.0,0.0,1.0,1.0,798.0,9916.0,775980.0,331852.0,460494.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,146.49,10.0,79.851,0.4915,Podlaskie,,,159.0,5913.2,181.2,3.1,88.8,0.6,3.335306580259222,0.66,514.2571428571429,479.9934065934066,5424.53186813187,0,0.0,0.0,0.0
4309,2021-06-14,1.0,69867.0,0.0,2141.0,7.0,62058.0,5668.0,399483.0,679.0,0.0,0.0,3.0,740.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,150.03,8.0,79.851,0.4404,Podlaskie,,,160.0,5913.2,181.2,3.1,88.8,0.1,3.3349429118833624,0.57,594.7047619047619,560.4410256410256,5984.972893772896,0,0.0,0.0,0.0
4310,2021-06-15,5.0,69872.0,1.0,2142.0,6.0,62064.0,5666.0,400872.0,1389.0,0.0,1.0,92.0,831.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,161.94,8.0,82.795,0.4785,Podlaskie,,,161.0,5913.7,181.3,3.1,88.8,0.4,3.3361368096439588,0.58,675.1523809523809,640.8886446886446,6625.8615384615405,0,0.0,0.0,0.0
4311,2021-06-16,7.0,69879.0,1.0,2143.0,9.0,62073.0,5663.0,402099.0,1227.0,0.0,1.0,58.0,759.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,164.99,8.0,73.08800000000002,0.5135,Podlaskie,,,162.0,5914.3,181.4,3.1,88.8,0.6,3.3371745359411986,0.57,755.6,721.3362637362637,7347.197802197804,0,0.0,0.0,0.0
4312,2021-06-17,5.0,69884.0,1.0,2144.0,9.0,62082.0,5658.0,403169.0,1070.0,0.0,1.0,58.0,789.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,177.83,6.0,59.955,0.461,Podlaskie,,,163.0,5914.7,181.5,3.1,88.8,0.5,3.338211939090088,0.46,836.047619047619,801.7838827838827,8148.981684981687,0,0.0,0.0,0.0
4313,2021-06-18,1.0,69885.0,0.0,2144.0,7.0,62089.0,5652.0,404176.0,1007.0,0.0,0.0,56.0,783.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,223.61,5.0,58.14,0.39299999999999996,Podlaskie,,,164.0,5914.8,181.5,3.1,88.8,0.1,3.3378481465913157,0.36,916.495238095238,882.2315018315018,9031.21318681319,0,0.0,0.0,0.0
4314,2021-06-19,9.0,69894.0,0.0,2144.0,16.0,62105.0,5645.0,405248.0,1072.0,0.0,0.0,54.0,775.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,202.87,4.0,42.75,0.513,Podlaskie,,,165.0,5915.5,181.5,3.1,88.9,0.8,3.337016918551262,0.41,996.9428571428572,962.6791208791209,9993.89230769231,0,0.0,0.0,0.0
4315,2021-06-20,5.0,69899.0,1.0,2145.0,8.0,62113.0,5641.0,406004.0,756.0,0.0,1.0,2.0,759.0,7499.0,828473.0,375401.0,472228.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,195.22,5.0,46.74,0.539,Podlaskie,,,166.0,5916.0,181.5,3.1,88.9,0.7,3.3381057611503624,0.4,1077.3904761904762,1043.12673992674,11037.01904761905,0,0.0,0.0,0.0
4316,2021-06-21,6.0,69905.0,0.0,2145.0,9.0,62122.0,5638.0,406586.0,582.0,0.0,0.0,2.0,794.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,167.41,4.0,46.002,0.6433,Podlaskie,,,167.0,5916.5,181.5,3.1,88.9,1.0,3.3376382902578308,0.46,1157.8380952380953,1123.574358974359,12160.593406593409,0,0.0,0.0,0.0
4317,2021-06-22,3.0,69908.0,0.0,2145.0,8.0,62130.0,5633.0,408246.0,1660.0,0.0,0.0,64.0,897.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,177.93,4.0,43.197,0.6345,Podlaskie,,,168.0,5916.7,181.5,3.1,88.9,0.2,3.337222870478413,0.44,,,,0,0.0,0.0,0.0
4318,2021-06-23,6.0,69914.0,1.0,2146.0,1.0,62131.0,5637.0,409805.0,1559.0,0.0,1.0,32.0,810.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,48.918,0.6611,Podlaskie,,,169.0,5917.2,181.6,3.1,88.9,0.4,3.3386747981393032,0.42,,,,0,0.0,0.0,0.0
4319,2021-06-24,10.0,69924.0,0.0,2146.0,6.0,62137.0,5641.0,411024.0,1219.0,0.0,0.0,45.0,801.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,47.86599999999999,0.8039,Podlaskie,,,170.0,5918.1,181.6,3.1,88.9,0.8,3.33836317533407,0.48,,,,0,0.0,0.0,0.0
4320,2021-06-25,3.0,69927.0,0.0,2146.0,5.0,62142.0,5639.0,411962.0,938.0,0.0,0.0,32.0,782.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,47.86599999999999,0.8486,Podlaskie,,,171.0,5918.3,181.6,3.1,88.9,0.3,3.3381035340965655,0.51,,,,0,0.0,0.0,0.0
4321,2021-06-26,2.0,69929.0,0.0,2146.0,10.0,62152.0,5631.0,412907.0,945.0,0.0,0.0,38.0,862.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,46.81400000000001,0.7232,Podlaskie,,,172.0,5918.5,181.6,3.1,88.9,0.2,3.3375843727643164,0.42,,,,0,0.0,0.0,0.0
4322,2021-06-27,0.0,69929.0,0.0,2146.0,3.0,62155.0,5628.0,413517.0,610.0,0.0,0.0,3.0,979.0,5854.0,869453.0,409314.0,481471.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,46.81400000000001,0.6314,Podlaskie,,,173.0,5918.5,181.6,3.1,88.9,0.0,3.3374286558529414,0.36,,,,0,0.0,0.0,0.0
4323,2021-06-28,0.0,69929.0,0.0,2146.0,7.0,62162.0,5621.0,414033.0,516.0,0.0,0.0,3.0,1073.0,2343.0,885853.0,422402.0,485518.0,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,4.0,46.81400000000001,0.5152,Podlaskie,,,174.0,5918.5,181.6,3.1,88.9,0.0,3.337065372892953,0.29,,,,0,0.0,0.0,0.0
4324,2021-06-29,4.0,69933.0,0.0,2146.0,7.0,62169.0,5618.0,415345.0,1312.0,0.0,0.0,61.0,1214.0,,,,,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,3.0,45.236000000000004,0.5897,Podlaskie,,,175.0,5918.8,181.6,3.1,88.9,0.3,3.3367021690118945,0.3,,,,0,0.0,0.0,0.0
4325,2021-06-30,5.0,69938.0,0.0,2146.0,4.0,62173.0,5619.0,416418.0,1073.0,0.0,0.0,42.0,1325.0,,,,,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,3.0,41.028,0.6287,Podlaskie,,,176.0,5919.3,181.6,3.1,88.9,0.5,3.336494659431894,0.29,,,,0,0.0,0.0,0.0
4326,2021-07-01,1.0,69939.0,1.0,2147.0,4.0,62177.0,5615.0,417362.0,944.0,0.0,1.0,24.0,1511.0,,,,,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,2.0,36.084,0.442,Podlaskie,,,177.0,5919.3,181.7,3.1,88.9,0.1,3.3377899384366647,0.18,,,,0,0.0,0.0,0.0
4327,2021-07-02,1.0,69940.0,0.0,2147.0,3.0,62180.0,5613.0,418290.0,928.0,0.0,0.0,29.0,1590.0,,,,,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,2.0,36.084,0.4178,Podlaskie,,,178.0,5919.4,181.7,3.1,88.9,0.1,3.3376342748768018,0.16,,,,0,0.0,0.0,0.0
4328,2021-07-03,3.0,69943.0,0.0,2147.0,7.0,62187.0,5609.0,419391.0,1101.0,0.0,0.0,33.0,1726.0,,,,,podlaskie,20187.0,1181533.0,Polska,53.1325,23.16305555555555,,,,,Podlaskie,,,179.0,5919.7,181.7,3.1,88.9,0.3,3.3372711163614883,0.17,,,,0,0.0,0.0,0.0
4329,2020-03-10,5.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,97.11343749999997,,,,Polska,1055.0,9366.0,0.0,0.1,0.0,0.0,0.0,,,0.01,1195.795918367347,75.94976452119317,75.94976452119317,0,0.0,0.0,0.0
4330,2020-03-11,9.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,91.811875,,,,Polska,1193.0,11524.0,1.0,0.1,0.0,0.0,0.0,,,0.01,1196.734693877551,76.88854003139727,152.83830455259044,0,0.0,0.0,0.0
4331,2020-03-12,20.0,51.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,80.30562499999999,,,,Polska,2736.0,14841.0,1.0,0.1,0.0,2.0,0.0,,100.0,0.02,1197.6734693877552,77.82731554160137,230.6656200941918,0,0.0,0.0,0.0
4332,2020-03-13,17.0,68.0,1.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,73.81468749999999,,,,Polska,3151.0,17784.0,1.0,0.2,0.0,2.9,0.0,,100.0,0.02,1198.612244897959,78.76609105180523,309.43171114599704,0,0.0,0.0,0.0
4333,2020-03-14,36.0,104.0,1.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,54.89,,,,Polska,4413.0,20340.0,1.0,0.3,0.0,2.9,0.0,,100.0,0.04,1199.5510204081634,79.70486656200956,389.1365777080066,0,0.0,0.0,0.0
4334,2020-03-15,21.0,125.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,46.373124999999995,,,,Polska,7535.0,25816.0,2.0,0.3,0.0,2.4,0.0,,100.0,0.04,1200.4897959183672,80.64364207221342,469.78021978022,0,0.0,0.0,0.0
4335,2020-03-16,52.0,177.0,1.0,4.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,47.2575,,,3.5751,Polska,10050.0,30129.0,2.0,0.5,0.0,2.3,0.0,,100.0,0.06,1201.4285714285713,81.58241758241752,551.3626373626375,0,0.0,0.0,0.0
4336,2020-03-17,61.0,238.0,1.0,5.0,1.0,1.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,48.904062499999995,,,3.3205,Polska,37503.0,35853.0,2.0,0.6,0.0,2.1,0.4,,83.33333333333334,0.08,1199.6326530612243,79.78649921507053,631.1491365777081,0,0.0,0.0,0.0
4337,2020-03-18,48.0,286.0,0.0,5.0,0.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Polska,312705.0,38411148.0,Grupa,,,50.913124999999994,,,2.8475,Polska,57185.0,40110.0,2.0,0.7,0.0,1.7,0.3,,83.33333333333334,0.09,1197.8367346938776,77.99058084772378,709.1397174254319,0,0.0,0.0,0.0
