,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
21357,0,0,0.0,Age18_24,JANSS,120140.0,Zachodniopomorskie,52,2020,2020-12-21
21358,6,0,0.0,Age18_24,COM,169826.0,Łódzkie,52,2020,2020-12-21
21359,2,0,0.0,Age18_24,COM,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21360,0,0,0.0,Age18_24,AZ,163186.0,Lubelskie,52,2020,2020-12-21
21361,0,0,0.0,Age18_24,AZ,120140.0,Zachodniopomorskie,52,2020,2020-12-21
21362,0,0,0.0,Age18_24,MOD,120140.0,Zachodniopomorskie,52,2020,2020-12-21
21363,0,0,0.0,Age18_24,COM,73609.0,Lubuskie,52,2020,2020-12-21
21364,0,0,0.0,Age18_24,COM,163186.0,Lubelskie,52,2020,2020-12-21
21365,0,0,0.0,Age18_24,AZ,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21366,1,0,0.0,Age18_24,COM,170066.0,Podkarpackie,52,2020,2020-12-21
21367,0,0,0.0,Age18_24,JANSS,257295.0,Małopolskie,52,2020,2020-12-21
21368,0,0,0.0,Age18_24,MOD,163186.0,Lubelskie,52,2020,2020-12-21
21369,0,0,0.0,Age18_24,AZ,2754264.0,Polska,52,2020,2020-12-21
21370,0,0,0.0,Age18_24,AZ,88801.0,Podlaskie,52,2020,2020-12-21
21371,0,0,0.0,Age18_24,MOD,88801.0,Podlaskie,52,2020,2020-12-21
21372,0,0,0.0,Age18_24,AZ,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21373,0,0,0.0,Age18_24,MOD,170066.0,Podkarpackie,52,2020,2020-12-21
21374,0,0,0.0,Age18_24,JANSS,299728.0,Śląskie,52,2020,2020-12-21
21375,0,0,0.0,Age18_24,COM,88801.0,Podlaskie,52,2020,2020-12-21
21376,0,0,0.0,Age18_24,AZ,73609.0,Lubuskie,52,2020,2020-12-21
21377,0,0,0.0,Age18_24,JANSS,88801.0,Podlaskie,52,2020,2020-12-21
21378,0,0,0.0,Age18_24,MOD,171036.0,Pomorskie,52,2020,2020-12-21
21379,0,0,0.0,Age18_24,JANSS,363843.0,Mazowieckie,52,2020,2020-12-21
21380,0,0,0.0,Age18_24,JANSS,257651.0,Wielkopolskie,52,2020,2020-12-21
21381,0,0,0.0,Age18_24,MOD,363843.0,Mazowieckie,52,2020,2020-12-21
21382,0,0,0.0,Age18_24,JANSS,2754264.0,Polska,52,2020,2020-12-21
21383,0,0,0.0,Age18_24,JANSS,163186.0,Lubelskie,52,2020,2020-12-21
21384,0,0,0.0,Age18_24,AZ,170066.0,Podkarpackie,52,2020,2020-12-21
21385,0,0,0.0,Age18_24,MOD,169826.0,Łódzkie,52,2020,2020-12-21
21386,0,0,0.0,Age18_24,MOD,91866.0,Świętokrzyskie,52,2020,2020-12-21
21387,1,0,0.0,Age18_24,COM,67721.0,Opolskie,52,2020,2020-12-21
21388,0,0,0.0,Age18_24,AZ,257651.0,Wielkopolskie,52,2020,2020-12-21
21389,0,0,0.0,Age18_24,JANSS,67721.0,Opolskie,52,2020,2020-12-21
21390,8,0,0.0,Age25_49,COM,437181.0,Świętokrzyskie,52,2020,2020-12-21
21391,0,0,0.0,Age25_49,JANSS,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21392,14,0,0.0,Age25_49,COM,340831.0,Opolskie,52,2020,2020-12-21
21393,0,0,0.0,Age25_49,JANSS,14035724.0,Polska,52,2020,2020-12-21
21394,0,0,0.0,Age25_49,JANSS,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21395,0,0,0.0,Age25_49,MOD,437181.0,Świętokrzyskie,52,2020,2020-12-21
21396,94,0,0.0,Age25_49,COM,1628150.0,Śląskie,52,2020,2020-12-21
21397,0,0,0.0,Age25_49,JANSS,340831.0,Opolskie,52,2020,2020-12-21
21398,0,0,0.0,Age25_49,MOD,1628150.0,Śląskie,52,2020,2020-12-21
21399,0,0,0.0,Age25_49,MOD,340831.0,Opolskie,52,2020,2020-12-21
21400,0,0,0.0,Age25_49,AZ,1628150.0,Śląskie,52,2020,2020-12-21
21401,0,0,0.0,Age25_49,JANSS,1628150.0,Śląskie,52,2020,2020-12-21
21402,0,0,0.0,Age25_49,AZ,372241.0,Lubuskie,52,2020,2020-12-21
21403,0,0,0.0,Age25_49,AZ,416409.0,Podlaskie,52,2020,2020-12-21
21404,99,0,0.0,Age25_49,COM,1075447.0,Dolnośląskie,52,2020,2020-12-21
21405,150,0,0.0,Age25_49,COM,758087.0,Lubelskie,52,2020,2020-12-21
21406,26,0,0.0,Age25_49,COM,416409.0,Podlaskie,52,2020,2020-12-21
21407,0,0,0.0,Age25_49,AZ,863608.0,Pomorskie,52,2020,2020-12-21
21408,0,0,0.0,Age25_49,JANSS,758087.0,Lubelskie,52,2020,2020-12-21
21409,0,0,0.0,Age25_49,AZ,1311099.0,Wielkopolskie,52,2020,2020-12-21
21410,0,0,0.0,Age25_49,JANSS,416409.0,Podlaskie,52,2020,2020-12-21
21411,65,0,0.0,Age25_49,COM,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21412,0,0,0.0,Age25_49,AZ,2044878.0,Mazowieckie,52,2020,2020-12-21
21413,1118,0,0.0,Age25_49,COM,14035724.0,Polska,52,2020,2020-12-21
21414,0,0,0.0,Age25_49,JANSS,437181.0,Świętokrzyskie,52,2020,2020-12-21
21415,0,0,0.0,Age25_49,AZ,1075447.0,Dolnośląskie,52,2020,2020-12-21
21416,0,0,0.0,Age25_49,JANSS,613499.0,Zachodniopomorskie,52,2020,2020-12-21
21417,0,0,0.0,Age25_49,MOD,1075447.0,Dolnośląskie,52,2020,2020-12-21
21418,95,0,0.0,Age25_49,COM,877201.0,Łódzkie,52,2020,2020-12-21
21419,0,0,0.0,Age25_49,JANSS,1266726.0,Małopolskie,52,2020,2020-12-21
21420,69,0,0.0,Age25_49,COM,372241.0,Lubuskie,52,2020,2020-12-21
21421,0,0,0.0,Age25_49,MOD,1311099.0,Wielkopolskie,52,2020,2020-12-21
21422,0,0,0.0,Age25_49,AZ,340831.0,Opolskie,52,2020,2020-12-21
21423,0,0,0.0,Age25_49,AZ,613499.0,Zachodniopomorskie,52,2020,2020-12-21
21424,0,0,0.0,Age25_49,MOD,416409.0,Podlaskie,52,2020,2020-12-21
21425,0,0,0.0,Age25_49,MOD,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21426,0,0,0.0,Age25_49,JANSS,774259.0,Podkarpackie,52,2020,2020-12-21
21427,16,0,0.0,Age25_49,COM,774259.0,Podkarpackie,52,2020,2020-12-21
21428,218,0,0.0,Age25_49,COM,2044878.0,Mazowieckie,52,2020,2020-12-21
21429,0,0,0.0,Age25_49,JANSS,1075447.0,Dolnośląskie,52,2020,2020-12-21
21430,66,0,0.0,Age25_49,COM,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21431,116,0,0.0,Age25_49,COM,1266726.0,Małopolskie,52,2020,2020-12-21
21432,0,0,0.0,Age25_49,AZ,14035724.0,Polska,52,2020,2020-12-21
21433,0,0,0.0,Age25_49,AZ,758087.0,Lubelskie,52,2020,2020-12-21
21434,0,0,0.0,Age25_49,JANSS,877201.0,Łódzkie,52,2020,2020-12-21
21435,0,0,0.0,Age25_49,MOD,372241.0,Lubuskie,52,2020,2020-12-21
21436,0,0,0.0,Age25_49,MOD,2044878.0,Mazowieckie,52,2020,2020-12-21
21437,0,0,0.0,Age25_49,JANSS,372241.0,Lubuskie,52,2020,2020-12-21
21438,50,0,0.0,Age25_49,COM,863608.0,Pomorskie,52,2020,2020-12-21
21439,29,0,0.0,Age25_49,COM,1311099.0,Wielkopolskie,52,2020,2020-12-21
21440,0,0,0.0,Age25_49,MOD,863608.0,Pomorskie,52,2020,2020-12-21
21441,0,0,0.0,Age25_49,MOD,1266726.0,Małopolskie,52,2020,2020-12-21
21442,0,0,0.0,Age25_49,MOD,774259.0,Podkarpackie,52,2020,2020-12-21
21443,0,0,0.0,Age25_49,MOD,877201.0,Łódzkie,52,2020,2020-12-21
21444,0,0,0.0,Age25_49,JANSS,863608.0,Pomorskie,52,2020,2020-12-21
21445,0,0,0.0,Age25_49,MOD,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21446,3,0,0.0,Age25_49,COM,613499.0,Zachodniopomorskie,52,2020,2020-12-21
21447,0,0,0.0,Age25_49,MOD,613499.0,Zachodniopomorskie,52,2020,2020-12-21
21448,0,0,0.0,Age25_49,AZ,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21449,0,0,0.0,Age25_49,JANSS,1311099.0,Wielkopolskie,52,2020,2020-12-21
21450,0,0,0.0,Age25_49,AZ,1266726.0,Małopolskie,52,2020,2020-12-21
21451,0,0,0.0,Age25_49,AZ,437181.0,Świętokrzyskie,52,2020,2020-12-21
21452,0,0,0.0,Age25_49,MOD,758087.0,Lubelskie,52,2020,2020-12-21
21453,0,0,0.0,Age25_49,AZ,774259.0,Podkarpackie,52,2020,2020-12-21
21454,0,0,0.0,Age25_49,AZ,877201.0,Łódzkie,52,2020,2020-12-21
21455,0,0,0.0,Age25_49,MOD,14035724.0,Polska,52,2020,2020-12-21
21456,0,0,0.0,Age25_49,AZ,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21457,0,0,0.0,Age25_49,JANSS,2044878.0,Mazowieckie,52,2020,2020-12-21
21458,0,0,0.0,Age50_59,JANSS,335778.0,Dolnośląskie,52,2020,2020-12-21
21459,0,0,0.0,Age50_59,MOD,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21460,0,0,0.0,Age50_59,JANSS,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21461,40,0,0.0,Age50_59,COM,406089.0,Małopolskie,52,2020,2020-12-21
21462,0,0,0.0,Age50_59,AZ,119913.0,Lubuskie,52,2020,2020-12-21
21463,0,0,0.0,Age50_59,JANSS,150688.0,Podlaskie,52,2020,2020-12-21
21464,8,0,0.0,Age50_59,COM,202987.0,Zachodniopomorskie,52,2020,2020-12-21
21465,0,0,0.0,Age50_59,MOD,150688.0,Podlaskie,52,2020,2020-12-21
21466,0,0,0.0,Age50_59,MOD,335778.0,Dolnośląskie,52,2020,2020-12-21
21467,0,0,0.0,Age50_59,JANSS,4606379.0,Polska,52,2020,2020-12-21
21468,0,0,0.0,Age50_59,JANSS,152406.0,Świętokrzyskie,52,2020,2020-12-21
21469,0,0,0.0,Age50_59,JANSS,119913.0,Lubuskie,52,2020,2020-12-21
21470,0,0,0.0,Age50_59,MOD,4606379.0,Polska,52,2020,2020-12-21
21471,68,0,0.0,Age50_59,COM,611862.0,Mazowieckie,52,2020,2020-12-21
21472,0,0,0.0,Age50_59,JANSS,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21473,0,0,0.0,Age50_59,JANSS,406089.0,Małopolskie,52,2020,2020-12-21
21474,0,0,0.0,Age50_59,AZ,611862.0,Mazowieckie,52,2020,2020-12-21
21475,0,0,0.0,Age50_59,JANSS,574660.0,Śląskie,52,2020,2020-12-21
21476,0,0,0.0,Age50_59,AZ,4606379.0,Polska,52,2020,2020-12-21
21477,0,0,0.0,Age50_59,JANSS,268723.0,Pomorskie,52,2020,2020-12-21
21478,50,0,0.0,Age50_59,COM,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21479,37,0,0.0,Age50_59,COM,119913.0,Lubuskie,52,2020,2020-12-21
21480,103,0,0.0,Age50_59,COM,258090.0,Lubelskie,52,2020,2020-12-21
21481,0,0,0.0,Age50_59,AZ,406089.0,Małopolskie,52,2020,2020-12-21
21482,0,0,0.0,Age50_59,MOD,611862.0,Mazowieckie,52,2020,2020-12-21
21483,0,0,0.0,Age50_59,JANSS,126175.0,Opolskie,52,2020,2020-12-21
21484,0,0,0.0,Age50_59,JANSS,408573.0,Wielkopolskie,52,2020,2020-12-21
21485,0,0,0.0,Age50_59,JANSS,258090.0,Lubelskie,52,2020,2020-12-21
21486,0,0,0.0,Age50_59,AZ,261041.0,Podkarpackie,52,2020,2020-12-21
21487,20,0,0.0,Age50_59,COM,150688.0,Podlaskie,52,2020,2020-12-21
21488,0,0,0.0,Age50_59,AZ,126175.0,Opolskie,52,2020,2020-12-21
21489,0,0,0.0,Age50_59,JANSS,299875.0,Łódzkie,52,2020,2020-12-21
21490,18,0,0.0,Age50_59,COM,408573.0,Wielkopolskie,52,2020,2020-12-21
21491,29,0,0.0,Age50_59,COM,268723.0,Pomorskie,52,2020,2020-12-21
21492,0,0,0.0,Age50_59,MOD,406089.0,Małopolskie,52,2020,2020-12-21
21493,0,0,0.0,Age50_59,AZ,335778.0,Dolnośląskie,52,2020,2020-12-21
21494,57,0,0.0,Age50_59,COM,574660.0,Śląskie,52,2020,2020-12-21
21495,0,0,0.0,Age50_59,AZ,299875.0,Łódzkie,52,2020,2020-12-21
21496,0,0,0.0,Age50_59,MOD,258090.0,Lubelskie,52,2020,2020-12-21
21497,0,0,0.0,Age50_59,AZ,268723.0,Pomorskie,52,2020,2020-12-21
21498,0,0,0.0,Age50_59,AZ,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21499,2,0,0.0,Age50_59,COM,152406.0,Świętokrzyskie,52,2020,2020-12-21
21500,60,0,0.0,Age50_59,COM,335778.0,Dolnośląskie,52,2020,2020-12-21
21501,0,0,0.0,Age50_59,JANSS,202987.0,Zachodniopomorskie,52,2020,2020-12-21
21502,95,0,0.0,Age50_59,COM,299875.0,Łódzkie,52,2020,2020-12-21
21503,0,0,0.0,Age50_59,MOD,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21504,0,0,0.0,Age50_59,AZ,152406.0,Świętokrzyskie,52,2020,2020-12-21
21505,0,0,0.0,Age50_59,AZ,202987.0,Zachodniopomorskie,52,2020,2020-12-21
21506,0,0,0.0,Age50_59,AZ,574660.0,Śląskie,52,2020,2020-12-21
21507,0,0,0.0,Age50_59,AZ,258090.0,Lubelskie,52,2020,2020-12-21
21508,0,0,0.0,Age50_59,AZ,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21509,0,0,0.0,Age50_59,AZ,408573.0,Wielkopolskie,52,2020,2020-12-21
21510,0,0,0.0,Age50_59,MOD,574660.0,Śląskie,52,2020,2020-12-21
21511,0,0,0.0,Age50_59,JANSS,261041.0,Podkarpackie,52,2020,2020-12-21
21512,59,0,0.0,Age50_59,COM,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21513,0,0,0.0,Age50_59,MOD,408573.0,Wielkopolskie,52,2020,2020-12-21
21514,0,0,0.0,Age50_59,AZ,150688.0,Podlaskie,52,2020,2020-12-21
21515,0,0,0.0,Age50_59,JANSS,611862.0,Mazowieckie,52,2020,2020-12-21
21516,7,0,0.0,Age50_59,COM,126175.0,Opolskie,52,2020,2020-12-21
21517,0,0,0.0,Age50_59,MOD,126175.0,Opolskie,52,2020,2020-12-21
21518,0,0,0.0,Age50_59,MOD,261041.0,Podkarpackie,52,2020,2020-12-21
21519,0,0,0.0,Age50_59,MOD,152406.0,Świętokrzyskie,52,2020,2020-12-21
21520,662,0,0.0,Age50_59,COM,4606379.0,Polska,52,2020,2020-12-21
21521,0,0,0.0,Age50_59,MOD,299875.0,Łódzkie,52,2020,2020-12-21
21522,9,0,0.0,Age50_59,COM,261041.0,Podkarpackie,52,2020,2020-12-21
21523,0,0,0.0,Age50_59,MOD,268723.0,Pomorskie,52,2020,2020-12-21
21524,0,0,0.0,Age50_59,MOD,119913.0,Lubuskie,52,2020,2020-12-21
21525,0,0,0.0,Age50_59,MOD,202987.0,Zachodniopomorskie,52,2020,2020-12-21
21526,28,0,0.0,Age60_69,COM,194061.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21527,6,0,0.0,Age60_69,COM,260743.0,Podkarpackie,52,2020,2020-12-21
21528,0,0,0.0,Age60_69,AZ,132877.0,Opolskie,52,2020,2020-12-21
21529,0,0,0.0,Age60_69,MOD,358487.0,Łódzkie,52,2020,2020-12-21
21530,0,0,0.0,Age60_69,MOD,260743.0,Podkarpackie,52,2020,2020-12-21
21531,0,0,0.0,Age60_69,JANSS,176999.0,Świętokrzyskie,52,2020,2020-12-21
21532,0,0,0.0,Age60_69,JANSS,282559.0,Lubelskie,52,2020,2020-12-21
21533,5,0,0.0,Age60_69,COM,176999.0,Świętokrzyskie,52,2020,2020-12-21
21534,12,0,0.0,Age60_69,COM,149081.0,Podlaskie,52,2020,2020-12-21
21535,20,0,0.0,Age60_69,COM,283734.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21536,0,0,0.0,Age60_69,AZ,427511.0,Dolnośląskie,52,2020,2020-12-21
21537,0,0,0.0,Age60_69,AZ,303074.0,Pomorskie,52,2020,2020-12-21
21538,0,0,0.0,Age60_69,JANSS,427511.0,Dolnośląskie,52,2020,2020-12-21
21539,0,0,0.0,Age60_69,AZ,253178.0,Zachodniopomorskie,52,2020,2020-12-21
21540,0,0,0.0,Age60_69,AZ,144781.0,Lubuskie,52,2020,2020-12-21
21541,0,0,0.0,Age60_69,MOD,283734.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21542,0,0,0.0,Age60_69,JANSS,260743.0,Podkarpackie,52,2020,2020-12-21
21543,0,0,0.0,Age60_69,AZ,149081.0,Podlaskie,52,2020,2020-12-21
21544,0,0,0.0,Age60_69,MOD,427511.0,Dolnośląskie,52,2020,2020-12-21
21545,0,0,0.0,Age60_69,JANSS,5179612.0,Polska,52,2020,2020-12-21
21546,0,0,0.0,Age60_69,JANSS,253178.0,Zachodniopomorskie,52,2020,2020-12-21
21547,0,0,0.0,Age60_69,AZ,451714.0,Wielkopolskie,52,2020,2020-12-21
21548,0,0,0.0,Age60_69,JANSS,132877.0,Opolskie,52,2020,2020-12-21
21549,8,0,0.0,Age60_69,COM,253178.0,Zachodniopomorskie,52,2020,2020-12-21
21550,0,0,0.0,Age60_69,AZ,358487.0,Łódzkie,52,2020,2020-12-21
21551,0,0,0.0,Age60_69,MOD,194061.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21552,36,0,0.0,Age60_69,COM,427511.0,Dolnośląskie,52,2020,2020-12-21
21553,0,0,0.0,Age60_69,AZ,194061.0,Warmińsko-Mazurskie,52,2020,2020-12-21
